#,Date-Time (PDT),Temperature   (°C),Started,Button Down,Button Up,Host Connected,End of File
87,06/17/2025 17:37:00,8.36,,,,,
88,06/17/2025 17:38:00,8.41,,,,,
89,06/17/2025 17:39:00,8.36,,,,,
90,06/17/2025 17:40:00,8.19,,,,,
91,06/17/2025 17:41:00,7.93,,,,,
92,06/17/2025 17:42:00,7.81,,,,,
93,06/17/2025 17:43:00,7.68,,,,,
94,06/17/2025 17:44:00,7.72,,,,,
95,06/17/2025 17:45:00,7.89,,,,,
96,06/17/2025 17:46:00,7.89,,,,,
97,06/17/2025 17:47:00,7.93,,,,,
98,06/17/2025 17:48:00,7.76,,,,,
99,06/17/2025 17:49:00,7.72,,,,,
100,06/17/2025 17:50:00,7.85,,,,,
101,06/17/2025 17:51:00,7.89,,,,,
102,06/17/2025 17:52:00,7.81,,,,,
103,06/17/2025 17:53:00,7.76,,,,,
104,06/17/2025 17:54:00,7.59,,,,,
105,06/17/2025 17:55:00,7.55,,,,,
106,06/17/2025 17:56:00,7.50,,,,,
107,06/17/2025 17:57:00,7.59,,,,,
108,06/17/2025 17:58:00,7.59,,,,,
109,06/17/2025 17:59:00,7.50,,,,,
110,06/17/2025 18:00:00,7.46,,,,,
111,06/17/2025 18:01:00,7.38,,,,,
112,06/17/2025 18:02:00,7.29,,,,,
113,06/17/2025 18:03:00,7.20,,,,,
114,06/17/2025 18:04:00,7.25,,,,,
115,06/17/2025 18:05:00,7.25,,,,,
116,06/17/2025 18:06:00,7.25,,,,,
117,06/17/2025 18:07:00,7.20,,,,,
118,06/17/2025 18:08:00,7.29,,,,,
119,06/17/2025 18:09:00,7.29,,,,,
120,06/17/2025 18:10:00,7.29,,,,,
121,06/17/2025 18:11:00,7.33,,,,,
122,06/17/2025 18:12:00,7.38,,,,,
123,06/17/2025 18:13:00,7.42,,,,,
124,06/17/2025 18:14:00,7.50,,,,,
125,06/17/2025 18:15:00,7.76,,,,,
126,06/17/2025 18:16:00,8.02,,,,,
127,06/17/2025 18:17:00,8.49,,,,,
128,06/17/2025 18:18:00,8.58,,,,,
129,06/17/2025 18:19:00,8.53,,,,,
130,06/17/2025 18:20:00,8.66,,,,,
131,06/17/2025 18:21:00,8.71,,,,,
132,06/17/2025 18:22:00,8.96,,,,,
133,06/17/2025 18:23:00,8.96,,,,,
134,06/17/2025 18:24:00,9.05,,,,,
135,06/17/2025 18:25:00,9.14,,,,,
136,06/17/2025 18:26:00,9.14,,,,,
137,06/17/2025 18:27:00,9.18,,,,,
138,06/17/2025 18:28:00,9.39,,,,,
139,06/17/2025 18:29:00,9.44,,,,,
140,06/17/2025 18:30:00,9.44,,,,,
141,06/17/2025 18:31:00,9.65,,,,,
142,06/17/2025 18:32:00,9.74,,,,,
143,06/17/2025 18:33:00,9.56,,,,,
144,06/17/2025 18:34:00,9.52,,,,,
145,06/17/2025 18:35:00,9.69,,,,,
146,06/17/2025 18:36:00,9.82,,,,,
147,06/17/2025 18:37:00,9.99,,,,,
148,06/17/2025 18:38:00,9.78,,,,,
149,06/17/2025 18:39:00,9.61,,,,,
150,06/17/2025 18:40:00,9.31,,,,,
151,06/17/2025 18:41:00,9.09,,,,,
152,06/17/2025 18:42:00,8.96,,,,,
153,06/17/2025 18:43:00,8.92,,,,,
154,06/17/2025 18:44:00,8.83,,,,,
155,06/17/2025 18:45:00,8.71,,,,,
156,06/17/2025 18:46:00,8.62,,,,,
157,06/17/2025 18:47:00,8.45,,,,,
158,06/17/2025 18:48:00,8.23,,,,,
159,06/17/2025 18:49:00,8.06,,,,,
160,06/17/2025 18:50:00,8.11,,,,,
161,06/17/2025 18:51:00,8.02,,,,,
162,06/17/2025 18:52:00,7.89,,,,,
163,06/17/2025 18:53:00,7.89,,,,,
164,06/17/2025 18:54:00,8.11,,,,,
165,06/17/2025 18:55:00,8.15,,,,,
166,06/17/2025 18:56:00,8.41,,,,,
167,06/17/2025 18:57:00,8.49,,,,,
168,06/17/2025 18:58:00,8.58,,,,,
169,06/17/2025 18:59:00,8.49,,,,,
170,06/17/2025 19:00:00,8.58,,,,,
171,06/17/2025 19:01:00,8.71,,,,,
172,06/17/2025 19:02:00,8.71,,,,,
173,06/17/2025 19:03:00,8.92,,,,,
174,06/17/2025 19:04:00,9.18,,,,,
175,06/17/2025 19:05:00,9.26,,,,,
176,06/17/2025 19:06:00,8.96,,,,,
177,06/17/2025 19:07:00,8.58,,,,,
178,06/17/2025 19:08:00,8.32,,,,,
179,06/17/2025 19:09:00,8.36,,,,,
180,06/17/2025 19:10:00,8.19,,,,,
181,06/17/2025 19:11:00,8.06,,,,,
182,06/17/2025 19:12:00,7.72,,,,,
183,06/17/2025 19:13:00,7.29,,,,,
184,06/17/2025 19:14:00,6.86,,,,,
185,06/17/2025 19:15:00,6.56,,,,,
186,06/17/2025 19:16:00,6.22,,,,,
187,06/17/2025 19:17:00,6.13,,,,,
188,06/17/2025 19:18:00,6.17,,,,,
189,06/17/2025 19:19:00,6.22,,,,,
190,06/17/2025 19:20:00,6.35,,,,,
191,06/17/2025 19:21:00,6.48,,,,,
192,06/17/2025 19:22:00,6.56,,,,,
193,06/17/2025 19:23:00,6.65,,,,,
194,06/17/2025 19:24:00,6.60,,,,,
195,06/17/2025 19:25:00,6.56,,,,,
196,06/17/2025 19:26:00,6.56,,,,,
197,06/17/2025 19:27:00,6.56,,,,,
198,06/17/2025 19:28:00,6.69,,,,,
199,06/17/2025 19:29:00,6.60,,,,,
200,06/17/2025 19:30:00,6.48,,,,,
201,06/17/2025 19:31:00,6.30,,,,,
202,06/17/2025 19:32:00,6.39,,,,,
203,06/17/2025 19:33:00,6.48,,,,,
204,06/17/2025 19:34:00,6.52,,,,,
205,06/17/2025 19:35:00,6.65,,,,,
206,06/17/2025 19:36:00,6.95,,,,,
207,06/17/2025 19:37:00,7.03,,,,,
208,06/17/2025 19:38:00,7.03,,,,,
209,06/17/2025 19:39:00,7.16,,,,,
210,06/17/2025 19:40:00,7.20,,,,,
211,06/17/2025 19:41:00,7.25,,,,,
212,06/17/2025 19:42:00,7.46,,,,,
213,06/17/2025 19:43:00,7.63,,,,,
214,06/17/2025 19:44:00,7.46,,,,,
215,06/17/2025 19:45:00,7.33,,,,,
216,06/17/2025 19:46:00,6.99,,,,,
217,06/17/2025 19:47:00,6.65,,,,,
218,06/17/2025 19:48:00,6.56,,,,,
219,06/17/2025 19:49:00,6.43,,,,,
220,06/17/2025 19:50:00,6.43,,,,,
221,06/17/2025 19:51:00,6.39,,,,,
222,06/17/2025 19:52:00,6.39,,,,,
223,06/17/2025 19:53:00,6.30,,,,,
224,06/17/2025 19:54:00,6.09,,,,,
225,06/17/2025 19:55:00,5.87,,,,,
226,06/17/2025 19:56:00,5.75,,,,,
227,06/17/2025 19:57:00,5.53,,,,,
228,06/17/2025 19:58:00,5.19,,,,,
229,06/17/2025 19:59:00,5.45,,,,,
230,06/17/2025 20:00:00,5.19,,,,,
231,06/17/2025 20:01:00,5.45,,,,,
232,06/17/2025 20:02:00,6.00,,,,,
233,06/17/2025 20:03:00,6.65,,,,,
234,06/17/2025 20:04:00,7.29,,,,,
235,06/17/2025 20:05:00,7.72,,,,,
236,06/17/2025 20:06:00,8.06,,,,,
237,06/17/2025 20:07:00,8.23,,,,,
238,06/17/2025 20:08:00,8.36,,,,,
239,06/17/2025 20:09:00,8.45,,,,,
240,06/17/2025 20:10:00,8.28,,,,,
241,06/17/2025 20:11:00,8.02,,,,,
242,06/17/2025 20:12:00,7.63,,,,,
243,06/17/2025 20:13:00,7.50,,,,,
244,06/17/2025 20:14:00,7.25,,,,,
245,06/17/2025 20:15:00,7.12,,,,,
246,06/17/2025 20:16:00,6.99,,,,,
247,06/17/2025 20:17:00,6.90,,,,,
248,06/17/2025 20:18:00,6.95,,,,,
249,06/17/2025 20:19:00,7.12,,,,,
250,06/17/2025 20:20:00,7.29,,,,,
251,06/17/2025 20:21:00,7.12,,,,,
252,06/17/2025 20:22:00,7.33,,,,,
253,06/17/2025 20:23:00,7.76,,,,,
254,06/17/2025 20:24:00,7.98,,,,,
255,06/17/2025 20:25:00,7.85,,,,,
256,06/17/2025 20:26:00,8.02,,,,,
257,06/17/2025 20:27:00,8.49,,,,,
258,06/17/2025 20:28:00,8.88,,,,,
259,06/17/2025 20:29:00,9.22,,,,,
260,06/17/2025 20:30:00,9.56,,,,,
261,06/17/2025 20:31:00,9.69,,,,,
262,06/17/2025 20:32:00,9.82,,,,,
263,06/17/2025 20:33:00,9.99,,,,,
264,06/17/2025 20:34:00,10.16,,,,,
265,06/17/2025 20:35:00,10.16,,,,,
266,06/17/2025 20:36:00,10.12,,,,,
267,06/17/2025 20:37:00,10.08,,,,,
268,06/17/2025 20:38:00,9.91,,,,,
269,06/17/2025 20:39:00,9.86,,,,,
270,06/17/2025 20:40:00,9.78,,,,,
271,06/17/2025 20:41:00,9.82,,,,,
272,06/17/2025 20:42:00,9.95,,,,,
273,06/17/2025 20:43:00,10.08,,,,,
274,06/17/2025 20:44:00,10.21,,,,,
275,06/17/2025 20:45:00,10.29,,,,,
276,06/17/2025 20:46:00,10.46,,,,,
277,06/17/2025 20:47:00,10.68,,,,,
278,06/17/2025 20:48:00,10.64,,,,,
279,06/17/2025 20:49:00,10.34,,,,,
280,06/17/2025 20:50:00,10.38,,,,,
281,06/17/2025 20:51:00,10.46,,,,,
282,06/17/2025 20:52:00,10.51,,,,,
283,06/17/2025 20:53:00,10.64,,,,,
284,06/17/2025 20:54:00,10.64,,,,,
285,06/17/2025 20:55:00,10.42,,,,,
286,06/17/2025 20:56:00,10.38,,,,,
287,06/17/2025 20:57:00,10.29,,,,,
288,06/17/2025 20:58:00,10.21,,,,,
289,06/17/2025 20:59:00,10.16,,,,,
290,06/17/2025 21:00:00,9.91,,,,,
291,06/17/2025 21:01:00,9.74,,,,,
292,06/17/2025 21:02:00,9.44,,,,,
293,06/17/2025 21:03:00,9.01,,,,,
294,06/17/2025 21:04:00,8.58,,,,,
295,06/17/2025 21:05:00,8.19,,,,,
296,06/17/2025 21:06:00,8.11,,,,,
297,06/17/2025 21:07:00,8.36,,,,,
298,06/17/2025 21:08:00,8.32,,,,,
299,06/17/2025 21:09:00,7.93,,,,,
300,06/17/2025 21:10:00,7.63,,,,,
301,06/17/2025 21:11:00,7.20,,,,,
302,06/17/2025 21:12:00,6.95,,,,,
303,06/17/2025 21:13:00,6.65,,,,,
304,06/17/2025 21:14:00,6.30,,,,,
305,06/17/2025 21:15:00,6.09,,,,,
306,06/17/2025 21:16:00,6.00,,,,,
307,06/17/2025 21:17:00,5.96,,,,,
308,06/17/2025 21:18:00,5.96,,,,,
309,06/17/2025 21:19:00,5.87,,,,,
310,06/17/2025 21:20:00,6.13,,,,,
311,06/17/2025 21:21:00,6.35,,,,,
312,06/17/2025 21:22:00,6.56,,,,,
313,06/17/2025 21:23:00,6.60,,,,,
314,06/17/2025 21:24:00,6.65,,,,,
315,06/17/2025 21:25:00,6.56,,,,,
316,06/17/2025 21:26:00,6.69,,,,,
317,06/17/2025 21:27:00,6.86,,,,,
318,06/17/2025 21:28:00,6.99,,,,,
319,06/17/2025 21:29:00,7.08,,,,,
320,06/17/2025 21:30:00,6.82,,,,,
321,06/17/2025 21:31:00,6.78,,,,,
322,06/17/2025 21:32:00,6.65,,,,,
323,06/17/2025 21:33:00,6.73,,,,,
324,06/17/2025 21:34:00,6.52,,,,,
325,06/17/2025 21:35:00,5.96,,,,,
326,06/17/2025 21:36:00,5.79,,,,,
327,06/17/2025 21:37:00,5.62,,,,,
328,06/17/2025 21:38:00,5.57,,,,,
329,06/17/2025 21:39:00,5.75,,,,,
330,06/17/2025 21:40:00,5.79,,,,,
331,06/17/2025 21:41:00,5.66,,,,,
332,06/17/2025 21:42:00,5.62,,,,,
333,06/17/2025 21:43:00,5.66,,,,,
334,06/17/2025 21:44:00,5.75,,,,,
335,06/17/2025 21:45:00,5.87,,,,,
336,06/17/2025 21:46:00,5.70,,,,,
337,06/17/2025 21:47:00,5.49,,,,,
338,06/17/2025 21:48:00,5.53,,,,,
339,06/17/2025 21:49:00,5.32,,,,,
340,06/17/2025 21:50:00,5.27,,,,,
341,06/17/2025 21:51:00,5.40,,,,,
342,06/17/2025 21:52:00,5.40,,,,,
343,06/17/2025 21:53:00,5.40,,,,,
344,06/17/2025 21:54:00,5.62,,,,,
345,06/17/2025 21:55:00,5.62,,,,,
346,06/17/2025 21:56:00,5.62,,,,,
347,06/17/2025 21:57:00,5.49,,,,,
348,06/17/2025 21:58:00,5.40,,,,,
349,06/17/2025 21:59:00,5.19,,,,,
350,06/17/2025 22:00:00,5.02,,,,,
351,06/17/2025 22:01:00,4.84,,,,,
352,06/17/2025 22:02:00,4.72,,,,,
353,06/17/2025 22:03:00,4.84,,,,,
354,06/17/2025 22:04:00,4.80,,,,,
355,06/17/2025 22:05:00,4.76,,,,,
356,06/17/2025 22:06:00,4.84,,,,,
357,06/17/2025 22:07:00,4.89,,,,,
358,06/17/2025 22:08:00,5.32,,,,,
359,06/17/2025 22:09:00,5.40,,,,,
360,06/17/2025 22:10:00,5.57,,,,,
361,06/17/2025 22:11:00,5.75,,,,,
362,06/17/2025 22:12:00,5.79,,,,,
363,06/17/2025 22:13:00,5.92,,,,,
364,06/17/2025 22:14:00,6.00,,,,,
365,06/17/2025 22:15:00,6.09,,,,,
366,06/17/2025 22:16:00,6.26,,,,,
367,06/17/2025 22:17:00,6.48,,,,,
368,06/17/2025 22:18:00,6.65,,,,,
369,06/17/2025 22:19:00,6.78,,,,,
370,06/17/2025 22:20:00,6.90,,,,,
371,06/17/2025 22:21:00,7.08,,,,,
372,06/17/2025 22:22:00,7.25,,,,,
373,06/17/2025 22:23:00,7.33,,,,,
374,06/17/2025 22:24:00,7.42,,,,,
375,06/17/2025 22:25:00,7.33,,,,,
376,06/17/2025 22:26:00,7.16,,,,,
377,06/17/2025 22:27:00,7.12,,,,,
378,06/17/2025 22:28:00,7.03,,,,,
379,06/17/2025 22:29:00,6.86,,,,,
380,06/17/2025 22:30:00,6.78,,,,,
381,06/17/2025 22:31:00,6.69,,,,,
382,06/17/2025 22:32:00,6.48,,,,,
383,06/17/2025 22:33:00,6.43,,,,,
384,06/17/2025 22:34:00,6.30,,,,,
385,06/17/2025 22:35:00,6.22,,,,,
386,06/17/2025 22:36:00,6.30,,,,,
387,06/17/2025 22:37:00,6.48,,,,,
388,06/17/2025 22:38:00,6.65,,,,,
389,06/17/2025 22:39:00,6.60,,,,,
390,06/17/2025 22:40:00,6.48,,,,,
391,06/17/2025 22:41:00,6.48,,,,,
392,06/17/2025 22:42:00,6.52,,,,,
393,06/17/2025 22:43:00,6.30,,,,,
394,06/17/2025 22:44:00,6.22,,,,,
395,06/17/2025 22:45:00,6.17,,,,,
396,06/17/2025 22:46:00,6.22,,,,,
397,06/17/2025 22:47:00,5.92,,,,,
398,06/17/2025 22:48:00,5.96,,,,,
399,06/17/2025 22:49:00,5.70,,,,,
400,06/17/2025 22:50:00,5.62,,,,,
401,06/17/2025 22:51:00,5.62,,,,,
402,06/17/2025 22:52:00,5.75,,,,,
403,06/17/2025 22:53:00,5.83,,,,,
404,06/17/2025 22:54:00,6.00,,,,,
405,06/17/2025 22:55:00,6.05,,,,,
406,06/17/2025 22:56:00,6.17,,,,,
407,06/17/2025 22:57:00,6.30,,,,,
408,06/17/2025 22:58:00,6.52,,,,,
409,06/17/2025 22:59:00,6.82,,,,,
410,06/17/2025 23:00:00,6.90,,,,,
411,06/17/2025 23:01:00,6.95,,,,,
412,06/17/2025 23:02:00,6.86,,,,,
413,06/17/2025 23:03:00,6.82,,,,,
414,06/17/2025 23:04:00,6.90,,,,,
415,06/17/2025 23:05:00,7.03,,,,,
416,06/17/2025 23:06:00,6.99,,,,,
417,06/17/2025 23:07:00,7.08,,,,,
418,06/17/2025 23:08:00,7.08,,,,,
419,06/17/2025 23:09:00,7.25,,,,,
420,06/17/2025 23:10:00,7.29,,,,,
421,06/17/2025 23:11:00,7.38,,,,,
422,06/17/2025 23:12:00,7.42,,,,,
423,06/17/2025 23:13:00,7.46,,,,,
424,06/17/2025 23:14:00,7.50,,,,,
425,06/17/2025 23:15:00,7.50,,,,,
426,06/17/2025 23:16:00,7.29,,,,,
427,06/17/2025 23:17:00,7.20,,,,,
428,06/17/2025 23:18:00,7.12,,,,,
429,06/17/2025 23:19:00,6.95,,,,,
430,06/17/2025 23:20:00,6.82,,,,,
431,06/17/2025 23:21:00,6.90,,,,,
432,06/17/2025 23:22:00,6.69,,,,,
433,06/17/2025 23:23:00,6.39,,,,,
434,06/17/2025 23:24:00,6.05,,,,,
435,06/17/2025 23:25:00,5.75,,,,,
436,06/17/2025 23:26:00,5.57,,,,,
437,06/17/2025 23:27:00,5.40,,,,,
438,06/17/2025 23:28:00,5.49,,,,,
439,06/17/2025 23:29:00,5.62,,,,,
440,06/17/2025 23:30:00,5.83,,,,,
441,06/17/2025 23:31:00,6.00,,,,,
442,06/17/2025 23:32:00,6.05,,,,,
443,06/17/2025 23:33:00,5.92,,,,,
444,06/17/2025 23:34:00,5.87,,,,,
445,06/17/2025 23:35:00,6.17,,,,,
446,06/17/2025 23:36:00,6.22,,,,,
447,06/17/2025 23:37:00,6.00,,,,,
448,06/17/2025 23:38:00,5.75,,,,,
449,06/17/2025 23:39:00,5.62,,,,,
450,06/17/2025 23:40:00,5.96,,,,,
451,06/17/2025 23:41:00,6.00,,,,,
452,06/17/2025 23:42:00,5.96,,,,,
453,06/17/2025 23:43:00,6.13,,,,,
454,06/17/2025 23:44:00,6.26,,,,,
455,06/17/2025 23:45:00,6.39,,,,,
456,06/17/2025 23:46:00,6.52,,,,,
457,06/17/2025 23:47:00,6.56,,,,,
458,06/17/2025 23:48:00,6.43,,,,,
459,06/17/2025 23:49:00,6.26,,,,,
460,06/17/2025 23:50:00,6.26,,,,,
461,06/17/2025 23:51:00,6.22,,,,,
462,06/17/2025 23:52:00,6.17,,,,,
463,06/17/2025 23:53:00,6.17,,,,,
464,06/17/2025 23:54:00,6.39,,,,,
465,06/17/2025 23:55:00,6.30,,,,,
466,06/17/2025 23:56:00,6.52,,,,,
467,06/17/2025 23:57:00,6.73,,,,,
468,06/17/2025 23:58:00,6.90,,,,,
469,06/17/2025 23:59:00,7.08,,,,,
470,06/18/2025 00:00:00,7.08,,,,,
471,06/18/2025 00:01:00,7.03,,,,,
472,06/18/2025 00:02:00,6.90,,,,,
473,06/18/2025 00:03:00,6.95,,,,,
474,06/18/2025 00:04:00,6.99,,,,,
475,06/18/2025 00:05:00,7.08,,,,,
476,06/18/2025 00:06:00,7.16,,,,,
477,06/18/2025 00:07:00,7.16,,,,,
478,06/18/2025 00:08:00,6.95,,,,,
479,06/18/2025 00:09:00,6.65,,,,,
480,06/18/2025 00:10:00,6.73,,,,,
481,06/18/2025 00:11:00,6.73,,,,,
482,06/18/2025 00:12:00,6.69,,,,,
483,06/18/2025 00:13:00,6.69,,,,,
484,06/18/2025 00:14:00,6.86,,,,,
485,06/18/2025 00:15:00,6.99,,,,,
486,06/18/2025 00:16:00,6.95,,,,,
487,06/18/2025 00:17:00,6.95,,,,,
488,06/18/2025 00:18:00,7.03,,,,,
489,06/18/2025 00:19:00,7.08,,,,,
490,06/18/2025 00:20:00,7.08,,,,,
491,06/18/2025 00:21:00,7.12,,,,,
492,06/18/2025 00:22:00,7.20,,,,,
493,06/18/2025 00:23:00,7.16,,,,,
494,06/18/2025 00:24:00,7.12,,,,,
495,06/18/2025 00:25:00,7.25,,,,,
496,06/18/2025 00:26:00,7.29,,,,,
497,06/18/2025 00:27:00,7.25,,,,,
498,06/18/2025 00:28:00,7.25,,,,,
499,06/18/2025 00:29:00,7.20,,,,,
500,06/18/2025 00:30:00,7.20,,,,,
501,06/18/2025 00:31:00,7.20,,,,,
502,06/18/2025 00:32:00,7.29,,,,,
503,06/18/2025 00:33:00,7.33,,,,,
504,06/18/2025 00:34:00,7.38,,,,,
505,06/18/2025 00:35:00,7.42,,,,,
506,06/18/2025 00:36:00,7.42,,,,,
507,06/18/2025 00:37:00,7.38,,,,,
508,06/18/2025 00:38:00,7.38,,,,,
509,06/18/2025 00:39:00,7.38,,,,,
510,06/18/2025 00:40:00,7.46,,,,,
511,06/18/2025 00:41:00,7.46,,,,,
512,06/18/2025 00:42:00,7.50,,,,,
513,06/18/2025 00:43:00,7.55,,,,,
514,06/18/2025 00:44:00,7.55,,,,,
515,06/18/2025 00:45:00,7.59,,,,,
516,06/18/2025 00:46:00,7.55,,,,,
517,06/18/2025 00:47:00,7.55,,,,,
518,06/18/2025 00:48:00,7.50,,,,,
519,06/18/2025 00:49:00,7.38,,,,,
520,06/18/2025 00:50:00,7.33,,,,,
521,06/18/2025 00:51:00,7.33,,,,,
522,06/18/2025 00:52:00,7.20,,,,,
523,06/18/2025 00:53:00,7.12,,,,,
524,06/18/2025 00:54:00,7.08,,,,,
525,06/18/2025 00:55:00,7.08,,,,,
526,06/18/2025 00:56:00,6.99,,,,,
527,06/18/2025 00:57:00,6.90,,,,,
528,06/18/2025 00:58:00,6.82,,,,,
529,06/18/2025 00:59:00,6.69,,,,,
530,06/18/2025 01:00:00,6.65,,,,,
531,06/18/2025 01:01:00,6.73,,,,,
532,06/18/2025 01:02:00,6.78,,,,,
533,06/18/2025 01:03:00,6.82,,,,,
534,06/18/2025 01:04:00,6.86,,,,,
535,06/18/2025 01:05:00,6.95,,,,,
536,06/18/2025 01:06:00,6.99,,,,,
537,06/18/2025 01:07:00,7.08,,,,,
538,06/18/2025 01:08:00,7.08,,,,,
539,06/18/2025 01:09:00,7.08,,,,,
540,06/18/2025 01:10:00,7.08,,,,,
541,06/18/2025 01:11:00,7.12,,,,,
542,06/18/2025 01:12:00,7.12,,,,,
543,06/18/2025 01:13:00,7.03,,,,,
544,06/18/2025 01:14:00,6.95,,,,,
545,06/18/2025 01:15:00,6.86,,,,,
546,06/18/2025 01:16:00,6.69,,,,,
547,06/18/2025 01:17:00,6.43,,,,,
548,06/18/2025 01:18:00,6.39,,,,,
549,06/18/2025 01:19:00,6.52,,,,,
550,06/18/2025 01:20:00,6.56,,,,,
551,06/18/2025 01:21:00,6.65,,,,,
552,06/18/2025 01:22:00,6.73,,,,,
553,06/18/2025 01:23:00,6.60,,,,,
554,06/18/2025 01:24:00,6.60,,,,,
555,06/18/2025 01:25:00,6.35,,,,,
556,06/18/2025 01:26:00,5.92,,,,,
557,06/18/2025 01:27:00,5.57,,,,,
558,06/18/2025 01:28:00,5.10,,,,,
559,06/18/2025 01:29:00,4.76,,,,,
560,06/18/2025 01:30:00,4.46,,,,,
561,06/18/2025 01:31:00,4.29,,,,,
562,06/18/2025 01:32:00,4.16,,,,,
563,06/18/2025 01:33:00,4.20,,,,,
564,06/18/2025 01:34:00,4.20,,,,,
565,06/18/2025 01:35:00,4.42,,,,,
566,06/18/2025 01:36:00,4.80,,,,,
567,06/18/2025 01:37:00,5.15,,,,,
568,06/18/2025 01:38:00,5.32,,,,,
569,06/18/2025 01:39:00,5.57,,,,,
570,06/18/2025 01:40:00,5.83,,,,,
571,06/18/2025 01:41:00,6.09,,,,,
572,06/18/2025 01:42:00,6.39,,,,,
573,06/18/2025 01:43:00,6.60,,,,,
574,06/18/2025 01:44:00,6.82,,,,,
575,06/18/2025 01:45:00,6.86,,,,,
576,06/18/2025 01:46:00,6.95,,,,,
577,06/18/2025 01:47:00,7.03,,,,,
578,06/18/2025 01:48:00,7.12,,,,,
579,06/18/2025 01:49:00,7.25,,,,,
