Date,site_temp_min,site_temp_max,site_temp_WMO,site_temp_USGS,Barom,RelHum,WindGustSpeed,WindSpeed,VecAvgWindDir
2018/02/25,-14.9,-10.2,-12.5,-12.6,nan,nan,nan,nan,nan
2018/02/26,-15.2,-8.9,-12.1,-12.9,nan,nan,nan,nan,nan
2018/02/27,-11.4,-8.9,-10.2,-10.1,nan,nan,nan,nan,nan
2018/02/28,-15.7,-11.0,-13.3,-12.2,nan,nan,nan,nan,nan
2018/03/01,-19.8,-15.8,-17.8,-17.8,nan,nan,nan,nan,nan
2018/03/02,-20.5,-13.3,-16.9,-18.6,nan,nan,nan,nan,nan
2018/03/03,-13.1,-4.4,-8.7,-9.4,nan,nan,nan,nan,nan
2018/03/04,-9.9,-4.2,-7.0,-7.3,nan,nan,nan,nan,nan
2018/03/05,-16.0,-8.9,-12.5,-13.5,nan,nan,nan,nan,nan
2018/03/06,-15.2,-10.8,-13.0,-12.9,nan,nan,nan,nan,nan
2018/03/07,-13.1,-10.0,-11.5,-11.6,nan,nan,nan,nan,nan
2018/03/08,-11.9,-10.2,-11.1,-11.1,nan,nan,nan,nan,nan
2018/03/09,-11.7,-9.1,-10.4,-10.4,nan,nan,nan,nan,nan
2018/03/10,-11.6,-7.3,-9.5,-10.1,nan,nan,nan,nan,nan
2018/03/11,-7.2,-4.8,-6.0,-5.7,nan,nan,nan,nan,nan
2018/03/12,-4.7,-0.8,-2.8,-3.2,nan,nan,nan,nan,nan
2018/03/13,-1.7,4.2,1.2,0.9,nan,nan,nan,nan,nan
2018/03/14,-2.3,2.9,0.3,-0.2,nan,nan,nan,nan,nan
2018/03/15,-4.8,-0.5,-2.6,-3.4,nan,nan,nan,nan,nan
2018/03/16,-6.1,1.2,-2.4,-3.6,nan,nan,nan,nan,nan
2018/03/17,-1.1,3.0,0.9,0.0,nan,nan,nan,nan,nan
2018/03/18,-3.9,3.0,-0.5,-2.3,nan,nan,nan,nan,nan
2018/03/19,-7.2,-4.1,-5.6,-6.2,nan,nan,nan,nan,nan
2018/03/20,-8.6,-4.8,-6.7,-6.9,nan,nan,nan,nan,nan
2018/03/21,-13.8,-8.9,-11.4,-12.4,nan,nan,nan,nan,nan
2018/03/22,-14.9,-12.3,-13.6,-13.4,nan,nan,nan,nan,nan
2018/03/23,-14.2,-9.7,-11.9,-12.4,nan,nan,nan,nan,nan
2018/03/24,-13.9,-8.2,-11.1,-11.8,nan,nan,nan,nan,nan
2018/03/25,-18.4,-13.4,-15.9,-16.4,nan,nan,nan,nan,nan
2018/03/26,-16.0,-9.9,-12.9,-14.1,nan,nan,nan,nan,nan
2018/03/27,-11.3,-7.2,-9.2,-9.1,nan,nan,nan,nan,nan
2018/03/28,-7.8,-6.1,-6.9,-7.0,nan,nan,nan,nan,nan
2018/03/29,-10.6,-6.2,-8.4,-8.9,nan,nan,nan,nan,nan
2018/03/30,-12.2,-8.8,-10.5,-10.7,nan,nan,nan,nan,nan
2018/03/31,-12.9,-11.5,-12.2,-12.4,nan,nan,nan,nan,nan
2018/04/01,-13.3,-9.4,-11.3,-11.9,nan,nan,nan,nan,nan
2018/04/02,-15.6,-9.6,-12.6,-13.4,nan,nan,nan,nan,nan
2018/04/03,-16.0,-13.3,-14.6,-14.6,nan,nan,nan,nan,nan
2018/04/04,-15.1,-9.3,-12.2,-13.6,nan,nan,nan,nan,nan
2018/04/05,-12.3,-8.4,-10.4,-11.4,nan,nan,nan,nan,nan
2018/04/06,-9.3,-1.6,-5.5,-6.7,nan,nan,nan,nan,nan
2018/04/07,-4.9,-2.5,-3.7,-3.7,nan,nan,nan,nan,nan
2018/04/08,-3.8,1.2,-1.3,-2.6,nan,nan,nan,nan,nan
2018/04/09,-3.1,0.4,-1.3,-2.0,nan,nan,nan,nan,nan
2018/04/10,-3.1,-0.3,-1.7,-2.3,nan,nan,nan,nan,nan
2018/04/11,-4.1,-1.4,-2.8,-3.2,nan,nan,nan,nan,nan
2018/04/12,-6.1,-1.9,-4.0,-3.7,nan,nan,nan,nan,nan
2018/04/13,-6.2,-2.4,-4.3,-5.2,nan,nan,nan,nan,nan
2018/04/14,-6.5,-3.4,-5.0,-5.2,nan,nan,nan,nan,nan
2018/04/15,-7.3,-2.7,-5.0,-5.9,nan,nan,nan,nan,nan
2018/04/16,-11.0,-4.2,-7.6,-8.2,nan,nan,nan,nan,nan
2018/04/17,-10.5,-5.8,-8.1,-9.1,nan,nan,nan,nan,nan
2018/04/18,-8.3,-4.7,-6.5,-6.9,nan,nan,nan,nan,nan
2018/04/19,-5.8,-4.4,-5.1,-5.1,nan,nan,nan,nan,nan
2018/04/20,-8.3,-4.4,-6.4,-7.0,nan,nan,nan,nan,nan
2018/04/21,-9.6,-4.4,-7.0,-7.4,nan,nan,nan,nan,nan
2018/04/22,-7.0,-4.0,-5.5,-6.0,nan,nan,nan,nan,nan
2018/04/23,-4.5,-3.7,-4.1,-4.2,nan,nan,nan,nan,nan
2018/04/24,-5.6,-2.5,-4.0,-4.6,nan,nan,nan,nan,nan
2018/04/25,-5.5,-0.6,-3.0,-3.8,nan,nan,nan,nan,nan
2018/04/26,-3.6,2.6,-0.5,-1.5,nan,nan,nan,nan,nan
2018/04/27,-6.0,2.9,-1.5,-2.3,nan,nan,nan,nan,nan
2018/04/28,-8.4,2.7,-2.9,-5.8,nan,nan,nan,nan,nan
2018/04/29,-7.8,-1.8,-4.8,-6.0,nan,nan,nan,nan,nan
2018/04/30,-6.4,-1.8,-4.1,-5.1,nan,nan,nan,nan,nan
2018/05/01,-4.6,-0.5,-2.6,-3.5,nan,nan,nan,nan,nan
2018/05/02,-5.4,-1.4,-3.4,-3.7,nan,nan,nan,nan,nan
2018/05/03,-9.3,-0.8,-5.1,-6.0,nan,nan,nan,nan,nan
2018/05/04,-5.1,0.0,-2.5,-3.2,nan,nan,nan,nan,nan
2018/05/05,-1.7,-0.3,-1.0,-1.1,nan,nan,nan,nan,nan
2018/05/06,-1.2,3.7,1.2,-0.3,nan,nan,nan,nan,nan
2018/05/07,2.3,5.8,4.0,4.3,nan,nan,nan,nan,nan
2018/05/08,1.1,4.4,2.8,2.0,nan,nan,nan,nan,nan
2018/05/09,4.5,8.5,6.5,6.2,nan,nan,nan,nan,nan
2018/05/10,0.4,8.8,4.6,3.0,nan,nan,nan,nan,nan
2018/05/11,-0.5,2.4,1.0,0.5,nan,nan,nan,nan,nan
2018/05/12,-1.4,-0.1,-0.8,-0.8,nan,nan,nan,nan,nan
2018/05/13,-1.5,2.1,0.3,0.2,nan,nan,nan,nan,nan
2018/05/14,-4.0,2.0,-1.0,-1.8,nan,nan,nan,nan,nan
2018/05/15,-6.1,0.3,-2.9,-3.7,nan,nan,nan,nan,nan
2018/05/16,-3.2,8.7,2.8,0.4,nan,nan,nan,nan,nan
2018/05/17,3.2,9.1,6.1,5.6,nan,nan,nan,nan,nan
2018/05/18,5.8,8.0,6.9,6.8,nan,nan,nan,nan,nan
2018/05/19,3.1,7.4,5.3,5.1,nan,nan,nan,nan,nan
2018/05/20,0.3,6.1,3.2,3.1,nan,nan,nan,nan,nan
2018/05/21,-1.4,0.5,-0.4,-0.6,nan,nan,nan,nan,nan
2018/05/22,-1.2,0.1,-0.5,-0.7,nan,nan,nan,nan,nan
2018/05/23,-4.1,2.0,-1.0,-1.7,nan,nan,nan,nan,nan
2018/05/24,-4.2,2.0,-1.1,-2.0,nan,nan,nan,nan,nan
2018/05/25,-2.9,-0.8,-1.8,-2.2,nan,nan,nan,nan,nan
2018/05/26,-3.2,-0.2,-1.7,-1.9,nan,nan,nan,nan,nan
2018/05/27,-4.3,-1.2,-2.7,-2.8,nan,nan,nan,nan,nan
2018/05/28,-4.2,-1.2,-2.7,-2.9,nan,nan,nan,nan,nan
2018/05/29,-4.1,-1.2,-2.6,-2.6,nan,nan,nan,nan,nan
2018/05/30,-3.2,3.8,0.3,-1.2,nan,nan,nan,nan,nan
2018/05/31,-1.4,5.6,2.1,1.4,nan,nan,nan,nan,nan
2018/06/01,-0.9,5.4,2.3,1.4,nan,nan,nan,nan,nan
2018/06/02,-1.9,3.9,1.0,0.6,nan,nan,nan,nan,nan
2018/06/03,-2.6,5.1,1.3,0.2,nan,nan,nan,nan,nan
2018/06/04,-0.1,5.2,2.5,1.3,nan,nan,nan,nan,nan
2018/06/05,-2.6,2.4,-0.1,-1.1,nan,nan,nan,nan,nan
2018/06/06,0.9,3.2,2.1,1.8,nan,nan,nan,nan,nan
2018/06/07,-1.6,2.6,0.5,0.3,nan,nan,nan,nan,nan
2018/06/08,-1.1,1.5,0.2,0.5,nan,nan,nan,nan,nan
2018/06/09,-2.1,2.3,0.1,-0.7,nan,nan,nan,nan,nan
2018/06/10,-2.5,1.3,-0.6,-1.0,nan,nan,nan,nan,nan
2018/06/11,-1.1,1.6,0.2,-0.2,nan,nan,nan,nan,nan
2018/06/12,-1.5,5.2,1.9,-0.1,nan,nan,nan,nan,nan
2018/06/13,1.9,6.8,4.4,4.5,nan,nan,nan,nan,nan
2018/06/14,-1.0,5.8,2.4,0.7,nan,nan,nan,nan,nan
2018/06/15,-1.1,2.2,0.6,-0.1,nan,nan,nan,nan,nan
2018/06/16,0.0,4.3,2.2,1.8,nan,nan,nan,nan,nan
2018/06/17,4.0,7.2,5.6,4.8,nan,nan,nan,nan,nan
2018/06/18,5.3,11.5,8.4,6.9,nan,nan,nan,nan,nan
2018/06/19,9.0,12.4,10.7,10.6,nan,64.1,nan,nan,nan
2018/06/20,11.7,15.4,13.5,13.5,nan,35.6,nan,nan,nan
2018/06/21,8.6,14.1,11.4,10.9,nan,56.0,nan,nan,nan
2018/06/22,3.2,9.5,6.4,5.4,nan,nan,nan,nan,nan
2018/06/23,0.6,4.3,2.5,2.1,nan,nan,nan,nan,nan
