"Plot Title: C8"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 21715628, SEN S/N: 21715628)","Intensity, lum/ft² (LGR S/N: 21715628, SEN S/N: 21715628)","Button Down (LGR S/N: 21715628, SEN S/N: 21715628)","Button Up (LGR S/N: 21715628, SEN S/N: 21715628)","Host Connected (LGR S/N: 21715628, SEN S/N: 21715628)","End Of File (LGR S/N: 21715628, SEN S/N: 21715628)"
40,07/18/24 02:45:00 PM,63.35,0.00,,,,
41,07/18/24 03:00:00 PM,66.59,0.02,,,,
42,07/18/24 03:15:00 PM,69.52,0.00,,,,
43,07/18/24 03:30:00 PM,72.15,0.00,,,,
44,07/18/24 03:45:00 PM,74.23,0.00,,,,
45,07/18/24 04:00:00 PM,76.09,0.00,,,,
46,07/18/24 04:15:00 PM,77.71,0.00,,,,
47,07/18/24 04:30:00 PM,78.25,0.00,,,,
48,07/18/24 04:45:00 PM,77.71,0.00,,,,
49,07/18/24 05:00:00 PM,77.25,0.02,,,,
50,07/18/24 05:15:00 PM,77.71,0.00,,,,
51,07/18/24 05:30:00 PM,77.01,0.00,,,,
52,07/18/24 05:45:00 PM,76.32,0.00,,,,
53,07/18/24 06:00:00 PM,76.17,0.00,,,,
54,07/18/24 06:15:00 PM,75.08,0.00,,,,
55,07/18/24 06:30:00 PM,74.78,0.00,,,,
56,07/18/24 06:45:00 PM,75.08,0.00,,,,
57,07/18/24 07:00:00 PM,74.85,0.00,,,,
58,07/18/24 07:15:00 PM,73.69,0.00,,,,
59,07/18/24 07:30:00 PM,72.00,0.00,,,,
60,07/18/24 07:45:00 PM,69.68,0.00,,,,
61,07/18/24 08:00:00 PM,67.28,0.00,,,,
62,07/18/24 08:15:00 PM,65.35,0.00,,,,
63,07/18/24 08:30:00 PM,63.27,0.00,,,,
64,07/18/24 08:45:00 PM,61.42,0.00,,,,
65,07/18/24 09:00:00 PM,59.56,0.00,,,,
66,07/18/24 09:15:00 PM,57.94,0.00,,,,
67,07/18/24 09:30:00 PM,56.63,0.00,,,,
68,07/18/24 09:45:00 PM,55.47,0.00,,,,
69,07/18/24 10:00:00 PM,54.47,0.00,,,,
70,07/18/24 10:15:00 PM,53.39,0.00,,,,
71,07/18/24 10:30:00 PM,52.30,0.00,,,,
72,07/18/24 10:45:00 PM,51.45,0.00,,,,
73,07/18/24 11:00:00 PM,50.76,0.00,,,,
74,07/18/24 11:15:00 PM,50.37,0.00,,,,
75,07/18/24 11:30:00 PM,50.06,0.00,,,,
76,07/18/24 11:45:00 PM,49.83,0.00,,,,
77,07/19/24 12:00:00 AM,49.68,0.00,,,,
78,07/19/24 12:15:00 AM,49.60,0.00,,,,
79,07/19/24 12:30:00 AM,49.37,0.00,,,,
80,07/19/24 12:45:00 AM,49.22,0.00,,,,
81,07/19/24 01:00:00 AM,49.14,0.00,,,,
82,07/19/24 01:15:00 AM,48.98,0.00,,,,
83,07/19/24 01:30:00 AM,49.06,0.00,,,,
84,07/19/24 01:45:00 AM,48.91,0.00,,,,
85,07/19/24 02:00:00 AM,48.83,0.00,,,,
86,07/19/24 02:15:00 AM,48.83,0.00,,,,
87,07/19/24 02:30:00 AM,48.67,0.00,,,,
88,07/19/24 02:45:00 AM,48.60,0.00,,,,
89,07/19/24 03:00:00 AM,48.60,0.00,,,,
90,07/19/24 03:15:00 AM,48.52,0.00,,,,
91,07/19/24 03:30:00 AM,48.52,0.00,,,,
92,07/19/24 03:45:00 AM,48.52,0.00,,,,
93,07/19/24 04:00:00 AM,48.37,0.00,,,,
94,07/19/24 04:15:00 AM,48.37,0.00,,,,
95,07/19/24 04:30:00 AM,48.37,0.00,,,,
96,07/19/24 04:45:00 AM,48.37,0.00,,,,
97,07/19/24 05:00:00 AM,48.21,0.02,,,,
98,07/19/24 05:15:00 AM,48.37,0.00,,,,
99,07/19/24 05:30:00 AM,48.13,0.00,,,,
100,07/19/24 05:45:00 AM,48.29,0.00,,,,
101,07/19/24 06:00:00 AM,48.06,0.00,,,,
102,07/19/24 06:15:00 AM,48.13,0.00,,,,
103,07/19/24 06:30:00 AM,48.13,0.00,,,,
104,07/19/24 06:45:00 AM,48.06,0.00,,,,
105,07/19/24 07:00:00 AM,48.21,0.00,,,,
106,07/19/24 07:15:00 AM,48.13,0.00,,,,
107,07/19/24 07:30:00 AM,48.21,0.00,,,,
108,07/19/24 07:45:00 AM,48.37,0.00,,,,
109,07/19/24 08:00:00 AM,48.37,0.00,,,,
110,07/19/24 08:15:00 AM,48.52,0.00,,,,
111,07/19/24 08:30:00 AM,48.75,0.00,,,,
112,07/19/24 08:45:00 AM,48.98,0.00,,,,
113,07/19/24 09:00:00 AM,49.14,0.00,,,,
114,07/19/24 09:15:00 AM,49.22,0.00,,,,
115,07/19/24 09:30:00 AM,49.45,0.00,,,,
116,07/19/24 09:45:00 AM,49.60,0.00,,,,
117,07/19/24 10:00:00 AM,51.53,3.86,,,,
118,07/19/24 10:15:00 AM,52.38,6.81,,,,
119,07/19/24 10:30:00 AM,53.08,7.65,,,,
120,07/19/24 10:45:00 AM,53.39,13.55,,,,
121,07/19/24 11:00:00 AM,53.85,14.86,,,,
122,07/19/24 11:15:00 AM,54.00,12.89,,,,
123,07/19/24 11:30:00 AM,54.23,11.22,,,,
124,07/19/24 11:45:00 AM,54.31,11.00,,,,
125,07/19/24 12:00:00 PM,54.54,11.43,,,,
126,07/19/24 12:15:00 PM,54.70,16.26,,,,
127,07/19/24 12:30:00 PM,55.01,18.67,,,,
128,07/19/24 12:45:00 PM,55.78,18.89,,,,
129,07/19/24 01:00:00 PM,56.71,20.55,,,,
130,07/19/24 01:15:00 PM,57.94,19.18,,,,
131,07/19/24 01:30:00 PM,58.95,10.48,,,,
132,07/19/24 01:45:00 PM,59.33,9.61,,,,
133,07/19/24 02:00:00 PM,59.33,11.58,,,,
134,07/19/24 02:15:00 PM,59.10,15.23,,,,
135,07/19/24 02:30:00 PM,59.25,19.32,,,,
136,07/19/24 02:45:00 PM,59.56,21.14,,,,
137,07/19/24 03:00:00 PM,60.26,17.35,,,,
138,07/19/24 03:15:00 PM,60.88,12.46,,,,
139,07/19/24 03:30:00 PM,61.26,11.43,,,,
140,07/19/24 03:45:00 PM,61.42,13.26,,,,
141,07/19/24 04:00:00 PM,61.42,10.56,,,,
142,07/19/24 04:15:00 PM,61.49,10.48,,,,
143,07/19/24 04:30:00 PM,61.42,14.79,,,,
144,07/19/24 04:45:00 PM,61.72,8.37,,,,
145,07/19/24 05:00:00 PM,61.72,8.88,,,,
146,07/19/24 05:15:00 PM,61.72,8.66,,,,
147,07/19/24 05:30:00 PM,61.57,9.10,,,,
148,07/19/24 05:45:00 PM,61.57,9.25,,,,
149,07/19/24 06:00:00 PM,61.34,7.14,,,,
150,07/19/24 06:15:00 PM,61.03,5.50,,,,
151,07/19/24 06:30:00 PM,60.64,7.57,,,,
152,07/19/24 06:45:00 PM,60.34,7.93,,,,
153,07/19/24 07:00:00 PM,60.41,8.37,,,,
154,07/19/24 07:15:00 PM,60.18,11.52,,,,
155,07/19/24 07:30:00 PM,60.10,8.88,,,,
156,07/19/24 07:45:00 PM,59.79,7.00,,,,
157,07/19/24 08:00:00 PM,59.41,3.49,,,,
158,07/19/24 08:15:00 PM,58.95,3.09,,,,
159,07/19/24 08:30:00 PM,58.33,2.29,,,,
160,07/19/24 08:45:00 PM,57.79,1.71,,,,
161,07/19/24 09:00:00 PM,57.17,1.74,,,,
162,07/19/24 09:15:00 PM,56.63,1.42,,,,
163,07/19/24 09:30:00 PM,56.17,1.31,,,,
164,07/19/24 09:45:00 PM,55.55,1.22,,,,
165,07/19/24 10:00:00 PM,55.32,3.64,,,,
166,07/19/24 10:15:00 PM,55.32,3.02,,,,
167,07/19/24 10:30:00 PM,55.01,2.91,,,,
168,07/19/24 10:45:00 PM,54.78,2.87,,,,
169,07/19/24 11:00:00 PM,54.23,2.80,,,,
170,07/19/24 11:15:00 PM,53.77,0.00,,,,
171,07/19/24 11:30:00 PM,53.46,0.00,,,,
172,07/19/24 11:45:00 PM,53.15,0.00,,,,
173,07/20/24 12:00:00 AM,52.77,0.00,,,,
174,07/20/24 12:15:00 AM,52.38,0.00,,,,
175,07/20/24 12:30:00 AM,52.15,0.00,,,,
176,07/20/24 12:45:00 AM,51.84,0.00,,,,
177,07/20/24 01:00:00 AM,51.53,0.00,,,,
178,07/20/24 01:15:00 AM,51.45,0.00,,,,
179,07/20/24 01:30:00 AM,51.22,0.00,,,,
180,07/20/24 01:45:00 AM,51.15,0.00,,,,
181,07/20/24 02:00:00 AM,51.07,0.00,,,,
182,07/20/24 02:15:00 AM,50.84,0.00,,,,
183,07/20/24 02:30:00 AM,50.68,0.00,,,,
184,07/20/24 02:45:00 AM,50.45,0.00,,,,
185,07/20/24 03:00:00 AM,50.37,0.00,,,,
186,07/20/24 03:15:00 AM,50.37,0.00,,,,
187,07/20/24 03:30:00 AM,50.30,0.05,,,,
188,07/20/24 03:45:00 AM,50.22,0.24,,,,
189,07/20/24 04:00:00 AM,50.14,0.87,,,,
190,07/20/24 04:15:00 AM,50.22,2.20,,,,
191,07/20/24 04:30:00 AM,50.22,5.30,,,,
192,07/20/24 04:45:00 AM,50.22,9.45,,,,
193,07/20/24 05:00:00 AM,50.37,18.34,,,,
194,07/20/24 05:15:00 AM,50.61,27.52,,,,
195,07/20/24 05:30:00 AM,50.76,38.17,,,,
196,07/20/24 05:45:00 AM,51.07,39.41,,,,
197,07/20/24 06:00:00 AM,51.38,66.47,,,,
198,07/20/24 06:15:00 AM,51.69,82.65,,,,
199,07/20/24 06:30:00 AM,52.38,113.65,,,,
200,07/20/24 06:45:00 AM,52.84,2.39,,,,
201,07/20/24 07:00:00 AM,52.46,2.81,,,,
202,07/20/24 07:15:00 AM,52.23,2.66,,,,
203,07/20/24 07:30:00 AM,52.15,3.02,,,,
204,07/20/24 07:45:00 AM,52.30,3.79,,,,
205,07/20/24 08:00:00 AM,52.61,4.08,,,,
206,07/20/24 08:15:00 AM,52.61,5.17,,,,
207,07/20/24 08:30:00 AM,52.54,5.61,,,,
208,07/20/24 08:45:00 AM,52.69,5.83,,,,
209,07/20/24 09:00:00 AM,53.15,5.58,,,,
210,07/20/24 09:15:00 AM,53.69,8.90,,,,
211,07/20/24 09:30:00 AM,54.54,10.29,,,,
212,07/20/24 09:45:00 AM,55.78,6.31,,,,
213,07/20/24 10:00:00 AM,56.94,6.49,,,,
214,07/20/24 10:15:00 AM,57.71,11.31,,,,
215,07/20/24 10:30:00 AM,58.56,8.97,,,,
216,07/20/24 10:45:00 AM,59.49,10.50,,,,
217,07/20/24 11:00:00 AM,60.34,16.87,,,,
218,07/20/24 11:15:00 AM,61.72,18.03,,,,
219,07/20/24 11:30:00 AM,63.35,13.21,,,,
220,07/20/24 11:45:00 AM,64.74,22.34,,,,
221,07/20/24 12:00:00 PM,66.59,19.55,,,,
222,07/20/24 12:15:00 PM,68.52,20.13,,,,
223,07/20/24 12:30:00 PM,70.37,20.30,,,,
224,07/20/24 12:45:00 PM,71.84,16.87,,,,
225,07/20/24 01:00:00 PM,73.23,14.38,,,,
226,07/20/24 01:15:00 PM,74.08,19.50,,,,
227,07/20/24 01:30:00 PM,75.08,13.79,,,,
228,07/20/24 01:45:00 PM,76.47,12.49,,,,
229,07/20/24 02:00:00 PM,77.56,11.24,,,,
230,07/20/24 02:15:00 PM,78.71,16.44,,,,
231,07/20/24 02:30:00 PM,80.26,13.51,,,,
232,07/20/24 02:45:00 PM,81.80,16.28,,,,
233,07/20/24 03:00:00 PM,83.19,12.78,,,,
234,07/20/24 03:15:00 PM,84.04,18.77,,,,
235,07/20/24 03:30:00 PM,84.35,13.21,,,,
236,07/20/24 03:45:00 PM,84.66,14.46,,,,
237,07/20/24 04:00:00 PM,84.27,11.82,,,,
238,07/20/24 04:15:00 PM,83.35,10.65,,,,
239,07/20/24 04:30:00 PM,82.50,11.10,,,,
240,07/20/24 04:45:00 PM,82.11,16.66,,,,
241,07/20/24 05:00:00 PM,81.73,11.82,,,,
242,07/20/24 05:15:00 PM,80.80,9.34,,,,
243,07/20/24 05:30:00 PM,79.87,7.89,,,,
244,07/20/24 05:45:00 PM,78.71,6.31,,,,
245,07/20/24 06:00:00 PM,77.94,6.13,,,,
246,07/20/24 06:15:00 PM,77.01,5.62,,,,
247,07/20/24 06:30:00 PM,76.32,11.25,,,,
248,07/20/24 06:45:00 PM,75.39,3.86,,,,
249,07/20/24 07:00:00 PM,74.23,7.74,,,,
250,07/20/24 07:15:00 PM,72.84,2.92,,,,
251,07/20/24 07:30:00 PM,71.53,2.26,,,,
252,07/20/24 07:45:00 PM,70.30,1.71,,,,
253,07/20/24 08:00:00 PM,69.06,1.22,,,,
254,07/20/24 08:15:00 PM,67.75,0.76,,,,
255,07/20/24 08:30:00 PM,66.51,5.31,,,,
256,07/20/24 08:45:00 PM,65.20,5.24,,,,
257,07/20/24 09:00:00 PM,63.89,5.12,,,,
258,07/20/24 09:15:00 PM,62.96,4.91,,,,
259,07/20/24 09:30:00 PM,62.03,4.98,,,,
260,07/20/24 09:45:00 PM,61.42,4.87,,,,
261,07/20/24 10:00:00 PM,61.34,4.77,,,,
262,07/20/24 10:15:00 PM,60.95,4.73,,,,
263,07/20/24 10:30:00 PM,60.34,4.69,,,,
264,07/20/24 10:45:00 PM,59.49,4.73,,,,
265,07/20/24 11:00:00 PM,58.87,4.69,,,,
266,07/20/24 11:15:00 PM,58.17,0.00,,,,
267,07/20/24 11:30:00 PM,57.71,0.00,,,,
268,07/20/24 11:45:00 PM,57.25,0.00,,,,
269,07/21/24 12:00:00 AM,56.78,0.00,,,,
270,07/21/24 12:15:00 AM,56.32,0.00,,,,
271,07/21/24 12:30:00 AM,55.93,0.00,,,,
272,07/21/24 12:45:00 AM,55.62,0.00,,,,
273,07/21/24 01:00:00 AM,55.39,0.00,,,,
274,07/21/24 01:15:00 AM,55.24,0.00,,,,
275,07/21/24 01:30:00 AM,54.85,0.00,,,,
276,07/21/24 01:45:00 AM,54.70,0.00,,,,
277,07/21/24 02:00:00 AM,54.62,0.00,,,,
278,07/21/24 02:15:00 AM,54.39,0.00,,,,
279,07/21/24 02:30:00 AM,54.23,0.00,,,,
280,07/21/24 02:45:00 AM,54.08,0.00,,,,
281,07/21/24 03:00:00 AM,53.85,0.00,,,,
282,07/21/24 03:15:00 AM,53.77,0.00,,,,
283,07/21/24 03:30:00 AM,53.77,0.00,,,,
284,07/21/24 03:45:00 AM,53.69,0.00,,,,
285,07/21/24 04:00:00 AM,53.62,0.00,,,,
286,07/21/24 04:15:00 AM,53.54,0.04,,,,
287,07/21/24 04:30:00 AM,53.31,0.11,,,,
288,07/21/24 04:45:00 AM,53.31,0.22,,,,
289,07/21/24 05:00:00 AM,53.31,0.40,,,,
290,07/21/24 05:15:00 AM,53.15,0.54,,,,
291,07/21/24 05:30:00 AM,53.00,0.72,,,,
292,07/21/24 05:45:00 AM,52.84,0.84,,,,
293,07/21/24 06:00:00 AM,52.69,1.07,,,,
294,07/21/24 06:15:00 AM,52.61,1.27,,,,
295,07/21/24 06:30:00 AM,52.61,1.62,,,,
296,07/21/24 06:45:00 AM,53.00,2.04,,,,
297,07/21/24 07:00:00 AM,53.39,2.48,,,,
298,07/21/24 07:15:00 AM,53.46,2.77,,,,
299,07/21/24 07:30:00 AM,53.77,3.14,,,,
300,07/21/24 07:45:00 AM,54.08,3.50,,,,
301,07/21/24 08:00:00 AM,54.62,4.27,,,,
302,07/21/24 08:15:00 AM,54.93,4.92,,,,
303,07/21/24 08:30:00 AM,55.24,3.83,,,,
304,07/21/24 08:45:00 AM,55.55,6.02,,,,
305,07/21/24 09:00:00 AM,56.09,5.90,,,,
306,07/21/24 09:15:00 AM,56.47,7.43,,,,
307,07/21/24 09:30:00 AM,57.25,7.95,,,,
308,07/21/24 09:45:00 AM,58.02,9.12,,,,
309,07/21/24 10:00:00 AM,57.86,0.22,,,,
310,07/21/24 10:15:00 AM,57.56,18.65,,,,
311,07/21/24 10:30:00 AM,59.33,18.88,,,,
312,07/21/24 10:45:00 AM,61.65,20.20,,,,
313,07/21/24 11:00:00 AM,63.89,21.53,,,,
314,07/21/24 11:15:00 AM,65.89,14.03,,,,
315,07/21/24 11:30:00 AM,67.75,22.56,,,,
316,07/21/24 11:45:00 AM,69.52,23.36,,,,
317,07/21/24 12:00:00 PM,66.90,271.48,,,,
318,07/21/24 12:15:00 PM,64.58,345.92,,,,
319,07/21/24 12:30:00 PM,65.05,145.67,,,,
320,07/21/24 12:45:00 PM,68.98,283.61,,,,
321,07/21/24 01:00:00 PM,72.61,264.82,,,,
322,07/21/24 01:15:00 PM,73.77,199.18,,,,
323,07/21/24 01:30:00 PM,77.40,30.17,,,,
324,07/21/24 01:45:00 PM,75.93,0.05,,,,
325,07/21/24 02:00:00 PM,72.07,0.07,,,,
326,07/21/24 02:15:00 PM,68.98,0.07,,,,
327,07/21/24 02:30:00 PM,66.98,0.05,,,,
328,07/21/24 02:45:00 PM,65.74,0.05,,,,
329,07/21/24 03:00:00 PM,64.74,0.05,,,,
330,07/21/24 03:15:00 PM,64.04,0.05,,,,
331,07/21/24 03:30:00 PM,63.58,0.07,,,,
332,07/21/24 03:45:00 PM,63.50,0.00,,,,
333,07/21/24 04:00:00 PM,63.42,0.00,,,,
334,07/21/24 04:15:00 PM,63.35,0.00,,,,
335,07/21/24 04:30:00 PM,63.35,0.00,,,,
336,07/21/24 04:45:00 PM,63.35,0.07,,,,
337,07/21/24 05:00:00 PM,63.35,0.02,,,,
338,07/21/24 05:15:00 PM,63.42,0.02,,,,
339,07/21/24 05:30:00 PM,63.27,0.00,,,,
340,07/21/24 05:45:00 PM,62.88,0.00,,,,
341,07/21/24 06:00:00 PM,62.42,0.00,,,,
342,07/21/24 06:15:00 PM,62.03,0.00,,,,
343,07/21/24 06:30:00 PM,61.72,0.00,,,,
344,07/21/24 06:45:00 PM,61.26,0.00,,,,
345,07/21/24 07:00:00 PM,60.95,0.00,,,,
346,07/21/24 07:15:00 PM,60.41,0.00,,,,
347,07/21/24 07:30:00 PM,59.79,0.00,,,,
348,07/21/24 07:45:00 PM,59.25,0.00,,,,
349,07/21/24 08:00:00 PM,58.71,0.00,,,,
350,07/21/24 08:15:00 PM,58.25,0.00,,,,
351,07/21/24 08:30:00 PM,57.94,0.00,,,,
352,07/21/24 08:45:00 PM,57.56,0.00,,,,
353,07/21/24 09:00:00 PM,57.48,0.00,,,,
354,07/21/24 09:15:00 PM,57.71,0.00,,,,
355,07/21/24 09:30:00 PM,58.02,0.00,,,,
356,07/21/24 09:45:00 PM,57.94,0.00,,,,
357,07/21/24 10:00:00 PM,57.09,0.00,,,,
358,07/21/24 10:15:00 PM,56.09,0.00,,,,
359,07/21/24 10:30:00 PM,55.47,0.00,,,,
360,07/21/24 10:45:00 PM,55.08,0.00,,,,
361,07/21/24 11:00:00 PM,54.78,0.00,,,,
362,07/21/24 11:15:00 PM,54.78,0.00,,,,
363,07/21/24 11:30:00 PM,54.62,0.00,,,,
364,07/21/24 11:45:00 PM,54.16,0.00,,,,
365,07/22/24 12:00:00 AM,54.08,0.00,,,,
366,07/22/24 12:15:00 AM,53.93,0.00,,,,
367,07/22/24 12:30:00 AM,53.54,0.00,,,,
368,07/22/24 12:45:00 AM,53.39,0.00,,,,
369,07/22/24 01:00:00 AM,53.15,0.00,,,,
370,07/22/24 01:15:00 AM,53.00,0.00,,,,
371,07/22/24 01:30:00 AM,52.84,0.00,,,,
372,07/22/24 01:45:00 AM,52.61,0.00,,,,
373,07/22/24 02:00:00 AM,52.38,0.00,,,,
374,07/22/24 02:15:00 AM,52.15,0.00,,,,
375,07/22/24 02:30:00 AM,52.00,0.00,,,,
376,07/22/24 02:45:00 AM,51.84,0.00,,,,
377,07/22/24 03:00:00 AM,51.69,0.00,,,,
378,07/22/24 03:15:00 AM,51.53,0.00,,,,
379,07/22/24 03:30:00 AM,51.30,0.00,,,,
380,07/22/24 03:45:00 AM,51.15,0.00,,,,
381,07/22/24 04:00:00 AM,50.99,0.00,,,,
382,07/22/24 04:15:00 AM,50.68,0.00,,,,
383,07/22/24 04:30:00 AM,50.53,0.00,,,,
384,07/22/24 04:45:00 AM,50.22,0.02,,,,
385,07/22/24 05:00:00 AM,49.99,0.00,,,,
386,07/22/24 05:15:00 AM,49.83,0.00,,,,
387,07/22/24 05:30:00 AM,49.52,0.00,,,,
388,07/22/24 05:45:00 AM,49.45,0.00,,,,
389,07/22/24 06:00:00 AM,49.29,0.00,,,,
390,07/22/24 06:15:00 AM,49.14,0.00,,,,
391,07/22/24 06:30:00 AM,49.06,0.00,,,,
392,07/22/24 06:45:00 AM,49.06,0.00,,,,
393,07/22/24 07:00:00 AM,48.91,0.02,,,,
394,07/22/24 07:15:00 AM,48.91,0.02,,,,
395,07/22/24 07:30:00 AM,48.83,0.02,,,,
396,07/22/24 07:45:00 AM,48.83,0.04,,,,
397,07/22/24 08:00:00 AM,48.98,0.05,,,,
398,07/22/24 08:15:00 AM,49.14,0.05,,,,
399,07/22/24 08:30:00 AM,49.22,0.07,,,,
400,07/22/24 08:45:00 AM,49.29,0.09,,,,
401,07/22/24 09:00:00 AM,49.29,0.13,,,,
402,07/22/24 09:15:00 AM,49.68,0.49,,,,
403,07/22/24 09:30:00 AM,50.53,0.45,,,,
404,07/22/24 09:45:00 AM,51.15,1.22,,,,
405,07/22/24 10:00:00 AM,51.61,2.08,,,,
406,07/22/24 10:15:00 AM,51.84,2.00,,,,
407,07/22/24 10:30:00 AM,52.07,0.63,,,,
408,07/22/24 10:45:00 AM,52.46,1.98,,,,
409,07/22/24 11:00:00 AM,53.00,2.66,,,,
410,07/22/24 11:15:00 AM,53.39,2.92,,,,
411,07/22/24 11:30:00 AM,54.08,3.50,,,,
412,07/22/24 11:45:00 AM,54.47,1.09,,,,
413,07/22/24 12:00:00 PM,54.54,1.03,,,,
414,07/22/24 12:15:00 PM,54.62,1.13,,,,
415,07/22/24 12:30:00 PM,54.93,1.16,,,,
416,07/22/24 12:45:00 PM,55.08,0.87,,,,
417,07/22/24 01:00:00 PM,55.24,0.96,,,,
418,07/22/24 01:15:00 PM,55.39,1.09,,,,
419,07/22/24 01:30:00 PM,55.78,0.82,,,,
420,07/22/24 01:45:00 PM,55.93,1.02,,,,
421,07/22/24 02:00:00 PM,56.24,1.14,,,,
422,07/22/24 02:15:00 PM,56.47,0.96,,,,
423,07/22/24 02:30:00 PM,56.86,1.13,,,,
424,07/22/24 02:45:00 PM,57.09,0.80,,,,
425,07/22/24 03:00:00 PM,57.48,0.91,,,,
426,07/22/24 03:15:00 PM,57.48,0.87,,,,
427,07/22/24 03:30:00 PM,57.56,0.87,,,,
428,07/22/24 03:45:00 PM,57.86,0.91,,,,
429,07/22/24 04:00:00 PM,58.17,0.58,,,,
430,07/22/24 04:15:00 PM,58.40,0.45,,,,
431,07/22/24 04:30:00 PM,58.64,0.89,,,,
432,07/22/24 04:45:00 PM,58.87,1.02,,,,
433,07/22/24 05:00:00 PM,58.95,0.96,,,,
434,07/22/24 05:15:00 PM,59.18,0.58,,,,
435,07/22/24 05:30:00 PM,59.25,0.49,,,,
436,07/22/24 05:45:00 PM,59.18,0.72,,,,
437,07/22/24 06:00:00 PM,59.33,0.71,,,,
438,07/22/24 06:15:00 PM,59.10,0.58,,,,
439,07/22/24 06:30:00 PM,59.02,0.73,,,,
440,07/22/24 06:45:00 PM,58.95,0.67,,,,
441,07/22/24 07:00:00 PM,59.18,0.00,,,,
442,07/22/24 07:15:00 PM,58.95,0.00,,,,
443,07/22/24 07:30:00 PM,58.71,0.00,,,,
444,07/22/24 07:45:00 PM,58.33,0.00,,,,
445,07/22/24 08:00:00 PM,58.02,0.00,,,,
446,07/22/24 08:15:00 PM,57.71,0.00,,,,
447,07/22/24 08:30:00 PM,57.32,0.00,,,,
448,07/22/24 08:45:00 PM,57.01,0.00,,,,
449,07/22/24 09:00:00 PM,56.86,0.00,,,,
450,07/22/24 09:15:00 PM,56.86,0.00,,,,
451,07/22/24 09:30:00 PM,56.86,0.00,,,,
452,07/22/24 09:45:00 PM,56.78,0.00,,,,
453,07/22/24 10:00:00 PM,56.78,0.00,,,,
454,07/22/24 10:15:00 PM,56.63,0.00,,,,
455,07/22/24 10:30:00 PM,56.47,0.00,,,,
456,07/22/24 10:45:00 PM,56.32,0.00,,,,
457,07/22/24 11:00:00 PM,56.09,0.00,,,,
458,07/22/24 11:15:00 PM,56.01,0.00,,,,
459,07/22/24 11:30:00 PM,55.78,0.00,,,,
460,07/22/24 11:45:00 PM,55.47,0.00,,,,
461,07/23/24 12:00:00 AM,55.24,0.00,,,,
462,07/23/24 12:15:00 AM,55.01,0.00,,,,
463,07/23/24 12:30:00 AM,54.78,0.00,,,,
464,07/23/24 12:45:00 AM,54.47,0.00,,,,
465,07/23/24 01:00:00 AM,54.16,0.00,,,,
466,07/23/24 01:15:00 AM,53.93,0.00,,,,
467,07/23/24 01:30:00 AM,53.69,0.00,,,,
