Date Time,Temp (°F) LGR S/N: 22133650 c:1,Button Down LGR S/N: 22133650,Button Up LGR S/N: 22133650,Host Connected LGR S/N: 22133650,End Of File LGR S/N: 22133650
06/11/25 17:36:06,38.02,,,,
06/11/25 17:37:06,38.10,,,,
06/11/25 17:38:06,38.10,,,,
06/11/25 17:39:06,38.17,,,,
06/11/25 17:40:06,38.17,,,,
06/11/25 17:41:06,38.25,,,,
06/11/25 17:42:06,38.40,,,,
06/11/25 17:43:06,38.64,,,,
06/11/25 17:44:06,38.64,,,,
06/11/25 17:45:06,38.71,,,,
06/11/25 17:46:06,38.64,,,,
06/11/25 17:47:06,38.71,,,,
06/11/25 17:48:06,38.71,,,,
06/11/25 17:49:06,38.71,,,,
06/11/25 17:50:06,38.71,,,,
06/11/25 17:51:06,38.71,,,,
06/11/25 17:52:06,38.71,,,,
06/11/25 17:53:06,38.56,,,,
06/11/25 17:54:06,38.56,,,,
06/11/25 17:55:06,38.71,,,,
06/11/25 17:56:06,38.87,,,,
06/11/25 17:57:06,38.71,,,,
06/11/25 17:58:06,38.71,,,,
06/11/25 17:59:06,38.71,,,,
06/11/25 18:00:06,38.79,,,,
06/11/25 18:01:06,38.71,,,,
06/11/25 18:02:06,38.79,,,,
06/11/25 18:03:06,38.79,,,,
06/11/25 18:04:06,38.87,,,,
06/11/25 18:05:06,38.87,,,,
06/11/25 18:06:06,38.64,,,,
06/11/25 18:07:06,38.56,,,,
06/11/25 18:08:06,38.56,,,,
06/11/25 18:09:06,38.40,,,,
06/11/25 18:10:06,38.48,,,,
06/11/25 18:11:06,38.56,,,,
06/11/25 18:12:06,38.56,,,,
06/11/25 18:13:06,38.64,,,,
06/11/25 18:14:06,38.71,,,,
06/11/25 18:15:06,38.64,,,,
06/11/25 18:16:06,38.64,,,,
06/11/25 18:17:06,38.40,,,,
06/11/25 18:18:06,38.25,,,,
06/11/25 18:19:06,38.02,,,,
06/11/25 18:20:06,37.94,,,,
06/11/25 18:21:06,37.48,,,,
06/11/25 18:22:06,37.25,,,,
06/11/25 18:23:06,37.01,,,,
06/11/25 18:24:06,36.78,,,,
06/11/25 18:25:06,36.71,,,,
06/11/25 18:26:06,36.47,,,,
06/11/25 18:27:06,36.55,,,,
06/11/25 18:28:06,36.47,,,,
06/11/25 18:29:06,36.47,,,,
06/11/25 18:30:06,36.47,,,,
06/11/25 18:31:06,36.47,,,,
06/11/25 18:32:06,36.40,,,,
06/11/25 18:33:06,36.32,,,,
06/11/25 18:34:06,36.55,,,,
06/11/25 18:35:06,36.71,,,,
06/11/25 18:36:06,36.71,,,,
06/11/25 18:37:06,36.86,,,,
06/11/25 18:38:06,36.94,,,,
06/11/25 18:39:06,36.78,,,,
06/11/25 18:40:06,36.71,,,,
06/11/25 18:41:06,36.63,,,,
06/11/25 18:42:06,36.55,,,,
06/11/25 18:43:06,36.32,,,,
06/11/25 18:44:06,36.40,,,,
06/11/25 18:45:06,36.32,,,,
06/11/25 18:46:06,36.09,,,,
06/11/25 18:47:06,35.86,,,,
06/11/25 18:48:06,35.86,,,,
06/11/25 18:49:06,35.86,,,,
06/11/25 18:50:06,35.78,,,,
06/11/25 18:51:06,35.78,,,,
06/11/25 18:52:06,35.78,,,,
06/11/25 18:53:06,35.86,,,,
06/11/25 18:54:06,36.01,,,,
06/11/25 18:55:06,36.16,,,,
06/11/25 18:56:06,36.01,,,,
06/11/25 18:57:06,36.01,,,,
06/11/25 18:58:06,36.01,,,,
06/11/25 18:59:06,35.93,,,,
06/11/25 19:00:06,35.86,,,,
06/11/25 19:01:06,36.01,,,,
06/11/25 19:02:06,36.09,,,,
06/11/25 19:03:06,36.16,,,,
06/11/25 19:04:06,36.24,,,,
06/11/25 19:05:06,36.09,,,,
06/11/25 19:06:06,35.93,,,,
06/11/25 19:07:06,35.70,,,,
06/11/25 19:08:06,35.55,,,,
06/11/25 19:09:06,35.32,,,,
06/11/25 19:10:06,35.16,,,,
06/11/25 19:11:06,34.93,,,,
06/11/25 19:12:06,34.93,,,,
06/11/25 19:13:06,34.85,,,,
06/11/25 19:14:06,34.93,,,,
06/11/25 19:15:06,34.77,,,,
06/11/25 19:16:06,34.77,,,,
06/11/25 19:17:06,34.62,,,,
06/11/25 19:18:06,34.54,,,,
06/11/25 19:19:06,34.47,,,,
06/11/25 19:20:06,34.31,,,,
06/11/25 19:21:06,34.16,,,,
06/11/25 19:22:06,34.16,,,,
06/11/25 19:23:06,34.16,,,,
06/11/25 19:24:06,34.00,,,,
06/11/25 19:25:06,33.69,,,,
06/11/25 19:26:06,33.54,,,,
06/11/25 19:27:06,33.38,,,,
06/11/25 19:28:06,33.46,,,,
06/11/25 19:29:06,33.38,,,,
06/11/25 19:30:06,33.46,,,,
06/11/25 19:31:06,33.54,,,,
06/11/25 19:32:06,33.54,,,,
06/11/25 19:33:06,33.54,,,,
06/11/25 19:34:06,33.85,,,,
06/11/25 19:35:06,33.93,,,,
06/11/25 19:36:06,34.23,,,,
06/11/25 19:37:06,34.31,,,,
06/11/25 19:38:06,34.39,,,,
06/11/25 19:39:06,34.39,,,,
06/11/25 19:40:06,34.39,,,,
06/11/25 19:41:06,34.47,,,,
06/11/25 19:42:06,34.39,,,,
06/11/25 19:43:06,34.23,,,,
06/11/25 19:44:06,34.16,,,,
06/11/25 19:45:06,34.08,,,,
06/11/25 19:46:06,34.16,,,,
06/11/25 19:47:06,34.08,,,,
06/11/25 19:48:06,34.00,,,,
06/11/25 19:49:06,33.69,,,,
06/11/25 19:50:06,33.69,,,,
06/11/25 19:51:06,33.77,,,,
06/11/25 19:52:06,33.85,,,,
06/11/25 19:53:06,33.85,,,,
06/11/25 19:54:06,33.85,,,,
06/11/25 19:55:06,33.93,,,,
06/11/25 19:56:06,33.77,,,,
06/11/25 19:57:06,33.62,,,,
06/11/25 19:58:06,33.46,,,,
06/11/25 19:59:06,33.23,,,,
06/11/25 20:00:06,32.92,,,,
06/11/25 20:01:06,32.84,,,,
06/11/25 20:02:06,32.77,,,,
06/11/25 20:03:06,32.84,,,,
06/11/25 20:04:06,32.84,,,,
06/11/25 20:05:06,32.84,,,,
06/11/25 20:06:06,32.61,,,,
06/11/25 20:07:06,32.61,,,,
06/11/25 20:08:06,32.69,,,,
06/11/25 20:09:06,33.00,,,,
06/11/25 20:10:06,33.08,,,,
06/11/25 20:11:06,33.23,,,,
06/11/25 20:12:06,33.31,,,,
06/11/25 20:13:06,33.38,,,,
06/11/25 20:14:06,33.38,,,,
06/11/25 20:15:06,33.38,,,,
06/11/25 20:16:06,33.31,,,,
06/11/25 20:17:06,33.38,,,,
06/11/25 20:18:06,33.31,,,,
06/11/25 20:19:06,33.23,,,,
06/11/25 20:20:06,33.15,,,,
06/11/25 20:21:06,33.15,,,,
06/11/25 20:22:06,33.08,,,,
06/11/25 20:23:06,33.00,,,,
06/11/25 20:24:06,32.92,,,,
06/11/25 20:25:06,32.92,,,,
06/11/25 20:26:06,32.92,,,,
06/11/25 20:27:06,32.92,,,,
06/11/25 20:28:06,32.84,,,,
06/11/25 20:29:06,32.84,,,,
06/11/25 20:30:06,32.84,,,,
06/11/25 20:31:06,32.84,,,,
06/11/25 20:32:06,32.84,,,,
06/11/25 20:33:06,32.92,,,,
06/11/25 20:34:06,32.84,,,,
06/11/25 20:35:06,32.92,,,,
06/11/25 20:36:06,32.84,,,,
06/11/25 20:37:06,32.84,,,,
06/11/25 20:38:06,32.77,,,,
06/11/25 20:39:06,32.69,,,,
06/11/25 20:40:06,32.46,,,,
06/11/25 20:41:06,32.38,,,,
06/11/25 20:42:06,32.07,,,,
06/11/25 20:43:06,32.00,,,,
06/11/25 20:44:06,31.84,,,,
06/11/25 20:45:06,31.76,,,,
06/11/25 20:46:06,31.84,,,,
06/11/25 20:47:06,31.92,,,,
06/11/25 20:48:06,32.07,,,,
06/11/25 20:49:06,32.38,,,,
06/11/25 20:50:06,32.38,,,,
06/11/25 20:51:06,32.46,,,,
06/11/25 20:52:06,32.54,,,,
06/11/25 20:53:06,32.46,,,,
06/11/25 20:54:06,32.38,,,,
06/11/25 20:55:06,32.30,,,,
06/11/25 20:56:06,32.30,,,,
06/11/25 20:57:06,32.30,,,,
06/11/25 20:58:06,32.30,,,,
06/11/25 20:59:06,32.15,,,,
06/11/25 21:00:06,32.00,,,,
06/11/25 21:01:06,32.00,,,,
06/11/25 21:02:06,31.84,,,,
06/11/25 21:03:06,31.84,,,,
06/11/25 21:04:06,31.53,,,,
06/11/25 21:05:06,31.45,,,,
06/11/25 21:06:06,31.45,,,,
06/11/25 21:07:06,31.45,,,,
06/11/25 21:08:06,31.38,,,,
06/11/25 21:09:06,31.22,,,,
06/11/25 21:10:06,31.30,,,,
06/11/25 21:11:06,31.38,,,,
06/11/25 21:12:06,31.38,,,,
06/11/25 21:13:06,31.30,,,,
06/11/25 21:14:06,31.45,,,,
06/11/25 21:15:06,31.45,,,,
06/11/25 21:16:06,31.45,,,,
06/11/25 21:17:06,31.53,,,,
06/11/25 21:18:06,31.61,,,,
06/11/25 21:19:06,31.53,,,,
06/11/25 21:20:06,31.53,,,,
06/11/25 21:21:06,31.53,,,,
06/11/25 21:22:06,31.45,,,,
06/11/25 21:23:06,31.53,,,,
06/11/25 21:24:06,31.53,,,,
06/11/25 21:25:06,31.45,,,,
06/11/25 21:26:06,31.61,,,,
06/11/25 21:27:06,31.53,,,,
06/11/25 21:28:06,31.61,,,,
06/11/25 21:29:06,31.53,,,,
06/11/25 21:30:06,31.38,,,,
06/11/25 21:31:06,31.22,,,,
06/11/25 21:32:06,31.22,,,,
06/11/25 21:33:06,31.22,,,,
06/11/25 21:34:06,31.22,,,,
06/11/25 21:35:06,31.22,,,,
06/11/25 21:36:06,31.38,,,,
06/11/25 21:37:06,31.38,,,,
06/11/25 21:38:06,31.45,,,,
06/11/25 21:39:06,31.30,,,,
06/11/25 21:40:06,31.38,,,,
06/11/25 21:41:06,31.38,,,,
06/11/25 21:42:06,31.45,,,,
06/11/25 21:43:06,31.30,,,,
06/11/25 21:44:06,31.30,,,,
06/11/25 21:45:06,31.38,,,,
06/11/25 21:46:06,31.30,,,,
06/11/25 21:47:06,31.22,,,,
06/11/25 21:48:06,31.15,,,,
06/11/25 21:49:06,31.22,,,,
06/11/25 21:50:06,31.22,,,,
06/11/25 21:51:06,31.15,,,,
06/11/25 21:52:06,31.22,,,,
06/11/25 21:53:06,31.22,,,,
06/11/25 21:54:06,31.15,,,,
06/11/25 21:55:06,31.30,,,,
06/11/25 21:56:06,31.45,,,,
06/11/25 21:57:06,31.45,,,,
06/11/25 21:58:06,31.53,,,,
06/11/25 21:59:06,31.45,,,,
06/11/25 22:00:06,31.53,,,,
06/11/25 22:01:06,31.45,,,,
06/11/25 22:02:06,31.45,,,,
06/11/25 22:03:06,31.38,,,,
06/11/25 22:04:06,31.30,,,,
06/11/25 22:05:06,31.38,,,,
06/11/25 22:06:06,31.38,,,,
06/11/25 22:07:06,31.45,,,,
06/11/25 22:08:06,31.38,,,,
06/11/25 22:09:06,31.53,,,,
06/11/25 22:10:06,31.53,,,,
06/11/25 22:11:06,31.38,,,,
06/11/25 22:12:06,31.22,,,,
06/11/25 22:13:06,31.07,,,,
06/11/25 22:14:06,30.99,,,,
06/11/25 22:15:06,30.99,,,,
06/11/25 22:16:06,30.91,,,,
06/11/25 22:17:06,30.99,,,,
06/11/25 22:18:06,30.91,,,,
06/11/25 22:19:06,30.76,,,,
06/11/25 22:20:06,30.61,,,,
06/11/25 22:21:06,30.53,,,,
06/11/25 22:22:06,30.45,,,,
06/11/25 22:23:06,30.30,,,,
06/11/25 22:24:06,30.22,,,,
06/11/25 22:25:06,30.06,,,,
06/11/25 22:26:06,30.06,,,,
06/11/25 22:27:06,30.37,,,,
06/11/25 22:28:06,30.45,,,,
06/11/25 22:29:06,30.30,,,,
06/11/25 22:30:06,30.30,,,,
06/11/25 22:31:06,30.22,,,,
06/11/25 22:32:06,30.22,,,,
06/11/25 22:33:06,30.22,,,,
06/11/25 22:34:06,30.30,,,,
06/11/25 22:35:06,30.30,,,,
06/11/25 22:36:06,30.30,,,,
06/11/25 22:37:06,30.22,,,,
06/11/25 22:38:06,30.30,,,,
06/11/25 22:39:06,30.45,,,,
06/11/25 22:40:06,30.45,,,,
06/11/25 22:41:06,30.22,,,,
06/11/25 22:42:06,30.14,,,,
06/11/25 22:43:06,30.37,,,,
06/11/25 22:44:06,30.61,,,,
06/11/25 22:45:06,30.68,,,,
06/11/25 22:46:06,30.84,,,,
06/11/25 22:47:06,30.91,,,,
06/11/25 22:48:06,31.07,,,,
06/11/25 22:49:06,30.91,,,,
06/11/25 22:50:06,30.68,,,,
06/11/25 22:51:06,30.53,,,,
06/11/25 22:52:06,30.37,,,,
06/11/25 22:53:06,30.37,,,,
06/11/25 22:54:06,30.37,,,,
06/11/25 22:55:06,30.45,,,,
06/11/25 22:56:06,30.45,,,,
06/11/25 22:57:06,30.53,,,,
06/11/25 22:58:06,30.68,,,,
06/11/25 22:59:06,30.61,,,,
06/11/25 23:00:06,30.68,,,,
06/11/25 23:01:06,30.84,,,,
06/11/25 23:02:06,31.07,,,,
06/11/25 23:03:06,31.22,,,,
06/11/25 23:04:06,31.30,,,,
06/11/25 23:05:06,31.38,,,,
06/11/25 23:06:06,31.30,,,,
06/11/25 23:07:06,31.38,,,,
06/11/25 23:08:06,31.53,,,,
06/11/25 23:09:06,31.53,,,,
06/11/25 23:10:06,31.45,,,,
06/11/25 23:11:06,31.53,,,,
06/11/25 23:12:06,31.53,,,,
06/11/25 23:13:06,31.38,,,,
06/11/25 23:14:06,31.38,,,,
06/11/25 23:15:06,31.22,,,,
06/11/25 23:16:06,31.22,,,,
06/11/25 23:17:06,31.15,,,,
06/11/25 23:18:06,31.15,,,,
06/11/25 23:19:06,31.22,,,,
06/11/25 23:20:06,31.15,,,,
06/11/25 23:21:06,31.07,,,,
06/11/25 23:22:06,31.07,,,,
06/11/25 23:23:06,30.99,,,,
06/11/25 23:24:06,30.84,,,,
06/11/25 23:25:06,30.76,,,,
06/11/25 23:26:06,30.68,,,,
06/11/25 23:27:06,30.76,,,,
06/11/25 23:28:06,30.68,,,,
06/11/25 23:29:06,30.53,,,,
06/11/25 23:30:06,30.53,,,,
06/11/25 23:31:06,30.45,,,,
06/11/25 23:32:06,30.53,,,,
06/11/25 23:33:06,30.61,,,,
06/11/25 23:34:06,30.61,,,,
06/11/25 23:35:06,30.61,,,,
06/11/25 23:36:06,30.76,,,,
06/11/25 23:37:06,30.76,,,,
06/11/25 23:38:06,30.91,,,,
06/11/25 23:39:06,31.07,,,,
06/11/25 23:40:06,31.22,,,,
06/11/25 23:41:06,31.30,,,,
06/11/25 23:42:06,31.38,,,,
06/11/25 23:43:06,31.45,,,,
06/11/25 23:44:06,31.61,,,,
06/11/25 23:45:06,31.76,,,,
06/11/25 23:46:06,31.84,,,,
06/11/25 23:47:06,32.00,,,,
06/11/25 23:48:06,32.15,,,,
06/11/25 23:49:06,32.15,,,,
06/11/25 23:50:06,32.23,,,,
06/11/25 23:51:06,32.07,,,,
06/11/25 23:52:06,32.07,,,,
06/11/25 23:53:06,32.00,,,,
06/11/25 23:54:06,32.07,,,,
06/11/25 23:55:06,32.07,,,,
06/11/25 23:56:06,32.07,,,,
06/11/25 23:57:06,32.23,,,,
06/11/25 23:58:06,32.30,,,,
06/11/25 23:59:06,32.38,,,,
06/12/25 00:00:06,32.38,,,,
06/12/25 00:01:06,32.46,,,,
06/12/25 00:02:06,32.46,,,,
06/12/25 00:03:06,32.46,,,,
06/12/25 00:04:06,32.54,,,,
06/12/25 00:05:06,32.54,,,,
06/12/25 00:06:06,32.46,,,,
06/12/25 00:07:06,32.46,,,,
06/12/25 00:08:06,32.38,,,,
06/12/25 00:09:06,32.38,,,,
06/12/25 00:10:06,32.38,,,,
06/12/25 00:11:06,32.46,,,,
06/12/25 00:12:06,32.61,,,,
06/12/25 00:13:06,32.61,,,,
06/12/25 00:14:06,32.61,,,,
06/12/25 00:15:06,32.69,,,,
06/12/25 00:16:06,32.92,,,,
06/12/25 00:17:06,32.92,,,,
06/12/25 00:18:06,32.92,,,,
06/12/25 00:19:06,32.84,,,,
06/12/25 00:20:06,32.77,,,,
06/12/25 00:21:06,32.54,,,,
06/12/25 00:22:06,32.54,,,,
06/12/25 00:23:06,32.46,,,,
06/12/25 00:24:06,32.54,,,,
06/12/25 00:25:06,32.54,,,,
06/12/25 00:26:06,32.46,,,,
06/12/25 00:27:06,32.30,,,,
06/12/25 00:28:06,32.07,,,,
06/12/25 00:29:06,31.84,,,,
06/12/25 00:30:06,31.84,,,,
06/12/25 00:31:06,31.76,,,,
06/12/25 00:32:06,31.61,,,,
06/12/25 00:33:06,31.53,,,,
06/12/25 00:34:06,31.45,,,,
06/12/25 00:35:06,31.61,,,,
06/12/25 00:36:06,31.61,,,,
06/12/25 00:37:06,31.76,,,,
06/12/25 00:38:06,32.00,,,,
06/12/25 00:39:06,32.23,,,,
06/12/25 00:40:06,32.23,,,,
06/12/25 00:41:06,32.07,,,,
06/12/25 00:42:06,32.00,,,,
06/12/25 00:43:06,32.15,,,,
06/12/25 00:44:06,32.30,,,,
06/12/25 00:45:06,32.46,,,,
06/12/25 00:46:06,32.38,,,,
06/12/25 00:47:06,32.23,,,,
06/12/25 00:48:06,32.23,,,,
06/12/25 00:49:06,32.15,,,,
06/12/25 00:50:06,32.23,,,,
06/12/25 00:51:06,32.15,,,,
06/12/25 00:52:06,32.07,,,,
06/12/25 00:53:06,31.84,,,,
06/12/25 00:54:06,31.84,,,,
06/12/25 00:55:06,31.84,,,,
06/12/25 00:56:06,31.61,,,,
06/12/25 00:57:06,31.53,,,,
06/12/25 00:58:06,31.45,,,,
06/12/25 00:59:06,31.45,,,,
06/12/25 01:00:06,31.38,,,,
06/12/25 01:01:06,31.38,,,,
06/12/25 01:02:06,31.38,,,,
06/12/25 01:03:06,31.38,,,,
06/12/25 01:04:06,31.30,,,,
06/12/25 01:05:06,31.15,,,,
06/12/25 01:06:06,31.15,,,,
06/12/25 01:07:06,31.07,,,,
06/12/25 01:08:06,31.15,,,,
06/12/25 01:09:06,31.22,,,,
06/12/25 01:10:06,31.38,,,,
06/12/25 01:11:06,31.38,,,,
06/12/25 01:12:06,31.30,,,,
06/12/25 01:13:06,31.30,,,,
06/12/25 01:14:06,31.22,,,,
06/12/25 01:15:06,31.38,,,,
06/12/25 01:16:06,31.22,,,,
06/12/25 01:17:06,31.15,,,,
06/12/25 01:18:06,31.22,,,,
06/12/25 01:19:06,31.22,,,,
06/12/25 01:20:06,31.22,,,,
06/12/25 01:21:06,31.30,,,,
06/12/25 01:22:06,31.30,,,,
06/12/25 01:23:06,31.30,,,,
06/12/25 01:24:06,31.22,,,,
06/12/25 01:25:06,31.15,,,,
06/12/25 01:26:06,30.99,,,,
06/12/25 01:27:06,30.99,,,,
06/12/25 01:28:06,30.91,,,,
06/12/25 01:29:06,30.84,,,,
06/12/25 01:30:06,30.76,,,,
06/12/25 01:31:06,30.68,,,,
06/12/25 01:32:06,30.61,,,,
06/12/25 01:33:06,30.68,,,,
06/12/25 01:34:06,30.84,,,,
06/12/25 01:35:06,31.07,,,,
06/12/25 01:36:06,30.99,,,,
06/12/25 01:37:06,30.99,,,,
06/12/25 01:38:06,30.99,,,,
06/12/25 01:39:06,30.84,,,,
06/12/25 01:40:06,30.99,,,,
06/12/25 01:41:06,31.07,,,,
06/12/25 01:42:06,31.07,,,,
06/12/25 01:43:06,31.15,,,,
06/12/25 01:44:06,30.91,,,,
06/12/25 01:45:06,30.99,,,,
06/12/25 01:46:06,31.22,,,,
06/12/25 01:47:06,31.22,,,,
06/12/25 01:48:06,31.22,,,,
06/12/25 01:49:06,31.07,,,,
06/12/25 01:50:06,30.84,,,,
06/12/25 01:51:06,30.84,,,,
06/12/25 01:52:06,30.68,,,,
06/12/25 01:53:06,30.53,,,,
06/12/25 01:54:06,30.61,,,,
06/12/25 01:55:06,30.53,,,,
06/12/25 01:56:06,30.45,,,,
06/12/25 01:57:06,30.37,,,,
06/12/25 01:58:06,30.53,,,,
06/12/25 01:59:06,30.68,,,,
06/12/25 02:00:06,30.76,,,,
06/12/25 02:01:06,30.91,,,,
06/12/25 02:02:06,30.91,,,,
06/12/25 02:03:06,30.91,,,,
06/12/25 02:04:06,30.91,,,,
06/12/25 02:05:06,30.76,,,,
06/12/25 02:06:06,30.76,,,,
06/12/25 02:07:06,30.76,,,,
06/12/25 02:08:06,30.84,,,,
06/12/25 02:09:06,30.76,,,,
06/12/25 02:10:06,30.61,,,,
06/12/25 02:11:06,30.68,,,,
06/12/25 02:12:06,30.53,,,,
06/12/25 02:13:06,30.68,,,,
06/12/25 02:14:06,30.68,,,,
06/12/25 02:15:06,30.61,,,,
06/12/25 02:16:06,30.61,,,,
06/12/25 02:17:06,30.53,,,,
06/12/25 02:18:06,30.37,,,,
06/12/25 02:19:06,30.30,,,,
06/12/25 02:20:06,30.14,,,,
06/12/25 02:21:06,30.14,,,,
06/12/25 02:22:06,29.99,,,,
06/12/25 02:23:06,29.91,,,,
06/12/25 02:24:06,29.83,,,,
06/12/25 02:25:06,29.91,,,,
06/12/25 02:26:06,29.83,,,,
06/12/25 02:27:06,29.91,,,,
06/12/25 02:28:06,29.99,,,,
06/12/25 02:29:06,30.06,,,,
06/12/25 02:30:06,30.22,,,,
06/12/25 02:31:06,30.06,,,,
06/12/25 02:32:06,29.99,,,,
06/12/25 02:33:06,30.22,,,,
06/12/25 02:34:06,30.30,,,,
06/12/25 02:35:06,30.14,,,,
06/12/25 02:36:06,29.99,,,,
06/12/25 02:37:06,29.76,,,,
06/12/25 02:38:06,29.68,,,,
06/12/25 02:39:06,29.52,,,,
06/12/25 02:40:06,29.52,,,,
06/12/25 02:41:06,29.52,,,,
06/12/25 02:42:06,29.29,,,,
06/12/25 02:43:06,29.14,,,,
06/12/25 02:44:06,28.91,,,,
06/12/25 02:45:06,28.75,,,,
06/12/25 02:46:06,28.67,,,,
06/12/25 02:47:06,28.83,,,,
06/12/25 02:48:06,28.91,,,,
06/12/25 02:49:06,28.91,,,,
06/12/25 02:50:06,28.83,,,,
06/12/25 02:51:06,28.91,,,,
06/12/25 02:52:06,28.98,,,,
06/12/25 02:53:06,28.83,,,,
06/12/25 02:54:06,28.75,,,,
06/12/25 02:55:06,28.60,,,,
06/12/25 02:56:06,28.52,,,,
06/12/25 02:57:06,28.52,,,,
06/12/25 02:58:06,28.67,,,,
06/12/25 02:59:06,28.67,,,,
06/12/25 03:00:06,28.67,,,,
06/12/25 03:01:06,28.75,,,,
06/12/25 03:02:06,28.83,,,,
06/12/25 03:03:06,28.83,,,,
06/12/25 03:04:06,28.75,,,,
06/12/25 03:05:06,28.60,,,,
06/12/25 03:06:06,28.60,,,,
06/12/25 03:07:06,28.52,,,,
06/12/25 03:08:06,28.52,,,,
06/12/25 03:09:06,28.29,,,,
06/12/25 03:10:06,28.06,,,,
06/12/25 03:11:06,28.06,,,,
06/12/25 03:12:06,28.13,,,,
06/12/25 03:13:06,27.98,,,,
06/12/25 03:14:06,27.75,,,,
06/12/25 03:15:06,27.44,,,,
06/12/25 03:16:06,27.28,,,,
06/12/25 03:17:06,27.36,,,,
06/12/25 03:18:06,27.36,,,,
06/12/25 03:19:06,27.21,,,,
06/12/25 03:20:06,27.05,,,,
06/12/25 03:21:06,27.05,,,,
06/12/25 03:22:06,26.98,,,,
06/12/25 03:23:06,26.98,,,,
06/12/25 03:24:06,26.90,,,,
06/12/25 03:25:06,26.82,,,,
06/12/25 03:26:06,26.74,,,,
06/12/25 03:27:06,26.59,,,,
06/12/25 03:28:06,26.59,,,,
06/12/25 03:29:06,26.44,,,,
06/12/25 03:30:06,26.36,,,,
06/12/25 03:31:06,26.28,,,,
