Date Time,Temp (°F) LGR S/N: 10568642 c:1,Intensity (lum/ft²) LGR S/N: 10568642 c:2,Bad Battery LGR S/N: 10568642,End Of File LGR S/N: 10568642
06/21/25 18:45:00,63.797,15360.0,,
06/21/25 18:50:00,63.282,14848.0,,
06/21/25 18:55:00,62.940,14848.0,,
06/21/25 19:00:00,62.083,14848.0,,
06/21/25 19:05:00,60.368,13824.0,,
06/21/25 19:10:00,57.958,13312.0,,
06/21/25 19:15:00,56.230,11776.0,,
06/21/25 19:20:00,54.495,11776.0,,
06/21/25 19:25:00,52.925,11264.0,,
06/21/25 19:30:00,51.172,10752.0,,
06/21/25 19:35:00,50.290,6144.0,,
06/21/25 19:40:00,49.582,2816.0,,
06/21/25 19:45:00,48.517,2560.0,,
06/21/25 19:50:00,47.624,2432.0,,
06/21/25 19:55:00,47.446,2304.0,,
06/21/25 20:00:00,46.369,2176.0,,
06/21/25 20:05:00,46.008,2048.0,,
06/21/25 20:10:00,45.466,1984.0,,
06/21/25 20:15:00,45.828,1920.0,,
06/21/25 20:20:00,46.008,1920.0,,
06/21/25 20:25:00,46.008,1920.0,,
06/21/25 20:30:00,47.088,2432.0,,
06/21/25 20:35:00,47.446,6144.0,,
06/21/25 20:40:00,46.728,7168.0,,
06/21/25 20:45:00,47.088,7168.0,,
06/21/25 20:50:00,47.624,6912.0,,
06/21/25 20:55:00,47.624,6400.0,,
06/21/25 21:00:00,48.160,5888.0,,
06/21/25 21:05:00,48.160,5376.0,,
06/21/25 21:10:00,47.802,4864.0,,
06/21/25 21:15:00,47.446,4352.0,,
06/21/25 21:20:00,46.188,4096.0,,
06/21/25 21:25:00,42.548,512.0,,
06/21/25 21:30:00,40.134,608.0,,
06/21/25 21:35:00,38.440,480.0,,
06/21/25 21:40:00,38.061,368.0,,
06/21/25 21:45:00,37.488,288.0,,
06/21/25 21:50:00,38.440,240.0,,
06/21/25 21:55:00,38.250,200.0,,
06/21/25 22:00:00,38.818,184.0,,
06/21/25 22:05:00,39.196,160.0,,
06/21/25 22:10:00,39.760,128.0,,
06/21/25 22:15:00,40.134,101.0,,
06/21/25 22:20:00,39.007,78.0,,
06/21/25 22:25:00,39.007,60.0,,
06/21/25 22:30:00,39.384,45.0,,
06/21/25 22:35:00,38.629,31.0,,
06/21/25 22:40:00,39.196,18.0,,
06/21/25 22:45:00,39.384,11.0,,
06/21/25 22:50:00,37.107,7.0,,
06/21/25 22:55:00,35.175,4.0,,
06/21/25 23:00:00,33.607,2.0,,
06/21/25 23:05:00,34.590,1.0,,
06/21/25 23:10:00,35.951,0.0,,
06/21/25 23:15:00,38.440,0.0,,
06/21/25 23:20:00,40.134,0.0,,
06/21/25 23:25:00,39.196,0.0,,
06/21/25 23:30:00,37.870,0.0,,
06/21/25 23:35:00,35.175,0.0,,
06/21/25 23:40:00,35.370,0.0,,
06/21/25 23:45:00,34.590,0.0,,
06/21/25 23:50:00,33.805,0.0,,
06/21/25 23:55:00,33.411,0.0,,
06/22/25 00:00:00,34.198,0.0,,
06/22/25 00:05:00,34.198,0.0,,
06/22/25 00:10:00,35.951,0.0,,
06/22/25 00:15:00,35.951,0.0,,
06/22/25 00:20:00,36.338,0.0,,
06/22/25 00:25:00,36.145,0.0,,
06/22/25 00:30:00,34.394,0.0,,
06/22/25 00:35:00,34.002,0.0,,
06/22/25 00:40:00,34.198,0.0,,
06/22/25 00:45:00,34.786,0.0,,
06/22/25 00:50:00,35.175,0.0,,
06/22/25 00:55:00,37.297,0.0,,
06/22/25 01:00:00,37.488,0.0,,
06/22/25 01:05:00,38.250,0.0,,
06/22/25 01:10:00,37.107,0.0,,
06/22/25 01:15:00,37.870,0.0,,
06/22/25 01:20:00,37.297,0.0,,
06/22/25 01:25:00,38.629,0.0,,
06/22/25 01:30:00,38.629,0.0,,
06/22/25 01:35:00,36.145,0.0,,
06/22/25 01:40:00,35.564,0.0,,
06/22/25 01:45:00,36.723,0.0,,
06/22/25 01:50:00,36.531,0.0,,
06/22/25 01:55:00,34.590,0.0,,
06/22/25 02:00:00,34.002,0.0,,
06/22/25 02:05:00,34.786,0.0,,
06/22/25 02:10:00,36.338,0.0,,
06/22/25 02:15:00,36.914,0.0,,
06/22/25 02:20:00,35.370,0.0,,
06/22/25 02:25:00,33.213,0.0,,
06/22/25 02:30:00,31.617,0.0,,
06/22/25 02:35:00,30.198,0.0,,
06/22/25 02:40:00,29.790,0.0,,
06/22/25 02:45:00,29.379,0.0,,
06/22/25 02:50:00,29.174,0.0,,
06/22/25 02:55:00,29.379,0.0,,
06/22/25 03:00:00,28.969,1.0,,
06/22/25 03:05:00,28.346,1.0,,
06/22/25 03:10:00,27.721,3.0,,
06/22/25 03:15:00,27.511,4.0,,
06/22/25 03:20:00,27.721,7.0,,
06/22/25 03:25:00,27.511,10.0,,
06/22/25 03:30:00,27.091,13.0,,
06/22/25 03:35:00,27.302,18.0,,
06/22/25 03:40:00,27.511,24.0,,
06/22/25 03:45:00,27.511,31.0,,
06/22/25 03:50:00,27.511,41.0,,
06/22/25 03:55:00,28.139,56.0,,
06/22/25 04:00:00,28.762,75.0,,
06/22/25 04:05:00,29.174,93.0,,
06/22/25 04:10:00,29.586,112.0,,
06/22/25 04:15:00,29.586,136.0,,
06/22/25 04:20:00,29.790,160.0,,
06/22/25 04:25:00,29.586,200.0,,
06/22/25 04:30:00,29.174,224.0,,
06/22/25 04:35:00,29.174,256.0,,
06/22/25 04:40:00,28.762,272.0,,
06/22/25 04:45:00,29.174,288.0,,
06/22/25 04:50:00,30.607,320.0,,
06/22/25 04:55:00,32.018,352.0,,
06/22/25 05:00:00,32.418,368.0,,
06/22/25 05:05:00,32.617,400.0,,
06/22/25 05:10:00,32.018,416.0,,
06/22/25 05:15:00,32.418,448.0,,
06/22/25 05:20:00,33.213,448.0,,
06/22/25 05:25:00,33.411,464.0,,
06/22/25 05:30:00,33.411,496.0,,
06/22/25 05:35:00,33.213,512.0,,
06/22/25 05:40:00,33.411,512.0,,
06/22/25 05:45:00,33.213,576.0,,
06/22/25 05:50:00,33.013,512.0,,
06/22/25 05:55:00,32.617,576.0,,
06/22/25 06:00:00,33.013,608.0,,
06/22/25 06:05:00,33.607,672.0,,
06/22/25 06:10:00,34.394,704.0,,
06/22/25 06:15:00,34.981,768.0,,
06/22/25 06:20:00,35.564,768.0,,
06/22/25 06:25:00,36.145,800.0,,
06/22/25 06:30:00,36.531,800.0,,
06/22/25 06:35:00,36.723,800.0,,
06/22/25 06:40:00,36.723,800.0,,
06/22/25 06:45:00,36.531,800.0,,
06/22/25 06:50:00,36.531,864.0,,
06/22/25 06:55:00,36.723,896.0,,
06/22/25 07:00:00,36.914,960.0,,
06/22/25 07:05:00,37.297,992.0,,
06/22/25 07:10:00,37.870,1024.0,,
06/22/25 07:15:00,38.629,1024.0,,
06/22/25 07:20:00,39.007,1024.0,,
06/22/25 07:25:00,38.818,1088.0,,
06/22/25 07:30:00,39.384,1152.0,,
06/22/25 07:35:00,39.947,1216.0,,
06/22/25 07:40:00,40.509,1344.0,,
06/22/25 07:45:00,40.881,1408.0,,
06/22/25 07:50:00,41.625,1472.0,,
06/22/25 07:55:00,41.810,1536.0,,
06/22/25 08:00:00,42.548,1536.0,,
06/22/25 08:05:00,42.915,1600.0,,
06/22/25 08:10:00,43.282,1600.0,,
06/22/25 08:15:00,43.831,1664.0,,
06/22/25 08:20:00,44.379,1728.0,,
06/22/25 08:25:00,45.104,1792.0,,
06/22/25 08:30:00,45.286,1792.0,,
06/22/25 08:35:00,45.286,1792.0,,
06/22/25 08:40:00,46.188,1920.0,,
06/22/25 08:45:00,47.088,1920.0,,
06/22/25 08:50:00,47.446,1920.0,,
06/22/25 08:55:00,47.266,1984.0,,
06/22/25 09:00:00,47.982,2048.0,,
06/22/25 09:05:00,48.517,2048.0,,
06/22/25 09:10:00,48.160,2048.0,,
06/22/25 09:15:00,48.339,2176.0,,
06/22/25 09:20:00,48.160,2176.0,,
06/22/25 09:25:00,48.871,2304.0,,
06/22/25 09:30:00,48.517,2304.0,,
06/22/25 09:35:00,47.624,2304.0,,
06/22/25 09:40:00,47.802,2304.0,,
06/22/25 09:45:00,49.404,2432.0,,
06/22/25 09:50:00,50.643,2432.0,,
06/22/25 09:55:00,52.225,2432.0,,
06/22/25 10:00:00,53.100,2560.0,,
06/22/25 10:05:00,53.449,2560.0,,
06/22/25 10:10:00,52.925,2560.0,,
06/22/25 10:15:00,52.225,2688.0,,
06/22/25 10:20:00,50.819,2688.0,,
06/22/25 10:25:00,50.290,2816.0,,
06/22/25 10:30:00,50.819,2816.0,,
06/22/25 10:35:00,53.798,2944.0,,
06/22/25 10:40:00,52.401,2944.0,,
06/22/25 10:45:00,54.495,3072.0,,
06/22/25 10:50:00,55.537,3072.0,,
06/22/25 10:55:00,54.669,3200.0,,
06/22/25 11:00:00,56.230,3200.0,,
06/22/25 11:05:00,55.884,3328.0,,
06/22/25 11:10:00,56.750,3456.0,,
06/22/25 11:15:00,57.441,3584.0,,
06/22/25 11:20:00,57.441,3712.0,,
06/22/25 11:25:00,57.268,3968.0,,
06/22/25 11:30:00,56.404,4352.0,,
06/22/25 11:35:00,56.057,5120.0,,
06/22/25 11:40:00,57.614,5376.0,,
06/22/25 11:45:00,58.820,5888.0,,
06/22/25 11:50:00,59.337,6144.0,,
06/22/25 11:55:00,59.851,6656.0,,
06/22/25 12:00:00,60.539,6912.0,,
06/22/25 12:05:00,61.398,7168.0,,
06/22/25 12:10:00,64.139,7680.0,,
06/22/25 12:15:00,66.366,7936.0,,
06/22/25 12:20:00,68.077,8192.0,,
06/22/25 12:25:00,67.735,8704.0,,
06/22/25 12:30:00,67.564,8704.0,,
06/22/25 12:35:00,68.248,9216.0,,
06/22/25 12:40:00,68.934,9728.0,,
06/22/25 12:45:00,69.622,9728.0,,
06/22/25 12:50:00,70.651,10240.0,,
06/22/25 12:55:00,71.856,10752.0,,
06/22/25 13:00:00,71.683,11264.0,,
06/22/25 13:05:00,71.856,11264.0,,
06/22/25 13:10:00,72.545,11776.0,,
06/22/25 13:15:00,73.753,12288.0,,
06/22/25 13:20:00,75.139,12800.0,,
06/22/25 13:25:00,77.749,13312.0,,
06/22/25 13:30:00,82.330,13312.0,,
06/22/25 13:35:00,85.374,13824.0,,
06/22/25 13:40:00,85.194,14336.0,,
06/22/25 13:45:00,83.399,14848.0,,
06/22/25 13:50:00,80.382,14848.0,,
06/22/25 13:55:00,79.151,15360.0,,
06/22/25 14:00:00,78.274,15360.0,,
06/22/25 14:05:00,78.274,15872.0,,
06/22/25 14:10:00,81.266,16384.0,,
06/22/25 14:15:00,79.853,16384.0,,
06/22/25 14:20:00,79.151,16384.0,,
06/22/25 14:25:00,83.043,17408.0,,
06/22/25 14:30:00,87.186,17408.0,,
06/22/25 14:35:00,89.755,17408.0,,
06/22/25 14:40:00,89.200,17408.0,,
06/22/25 14:45:00,87.004,18432.0,,
06/22/25 14:50:00,85.735,18432.0,,
06/22/25 14:55:00,88.833,18432.0,,
06/22/25 15:00:00,87.552,18432.0,,
06/22/25 15:05:00,90.867,19456.0,,
06/22/25 15:10:00,91.612,19456.0,,
06/22/25 15:15:00,88.833,19456.0,,
06/22/25 15:20:00,85.554,19456.0,,
06/22/25 15:25:00,85.915,20480.0,,
06/22/25 15:30:00,87.915,20480.0,,
06/22/25 15:35:00,88.282,20480.0,,
06/22/25 15:40:00,85.554,19456.0,,
06/22/25 15:45:00,84.834,19456.0,,
06/22/25 15:50:00,88.099,21504.0,,
06/22/25 15:55:00,82.508,21504.0,,
06/22/25 16:00:00,79.502,21504.0,,
06/22/25 16:05:00,77.574,21504.0,,
06/22/25 16:10:00,78.624,20480.0,,
06/22/25 16:15:00,77.923,20480.0,,
06/22/25 16:20:00,84.474,21504.0,,
06/22/25 16:25:00,86.097,21504.0,,
06/22/25 16:30:00,82.508,22528.0,,
06/22/25 16:35:00,80.029,22528.0,,
06/22/25 16:40:00,83.579,22528.0,,
06/22/25 16:45:00,80.735,22528.0,,
06/22/25 16:50:00,79.151,22528.0,,
06/22/25 16:55:00,79.853,22528.0,,
06/22/25 17:00:00,78.098,21504.0,,
06/22/25 17:05:00,77.400,21504.0,,
06/22/25 17:10:00,78.274,22528.0,,
06/22/25 17:15:00,75.139,21504.0,,
06/22/25 17:20:00,76.181,21504.0,,
06/22/25 17:25:00,78.800,21504.0,,
06/22/25 17:30:00,76.876,21504.0,,
06/22/25 17:35:00,78.624,21504.0,,
06/22/25 17:40:00,75.484,21504.0,,
06/22/25 17:45:00,75.484,21504.0,,
06/22/25 17:50:00,75.139,21504.0,,
06/22/25 17:55:00,74.964,20480.0,,
06/22/25 18:00:00,74.619,21504.0,,
06/22/25 18:05:00,73.062,20480.0,,
06/22/25 18:10:00,72.718,19456.0,,
06/22/25 18:15:00,70.308,20480.0,,
06/22/25 18:20:00,69.622,19456.0,,
06/22/25 18:25:00,69.793,19456.0,,
06/22/25 18:30:00,69.793,18432.0,,
06/22/25 18:35:00,69.278,18432.0,,
06/22/25 18:40:00,68.763,17408.0,,
06/22/25 18:45:00,68.763,16384.0,,
06/22/25 18:50:00,69.449,16384.0,,
06/22/25 18:55:00,68.248,16384.0,,
06/22/25 19:00:00,66.193,16384.0,,
06/22/25 19:05:00,62.254,15360.0,,
06/22/25 19:10:00,61.227,16384.0,,
06/22/25 19:15:00,61.054,16384.0,,
06/22/25 19:20:00,60.883,16384.0,,
06/22/25 19:25:00,59.337,15360.0,,
06/22/25 19:30:00,54.322,10752.0,,
06/22/25 19:35:00,50.290,6144.0,,
06/22/25 19:40:00,48.339,2432.0,,
06/22/25 19:45:00,46.908,2304.0,,
06/22/25 19:50:00,45.466,1984.0,,
06/22/25 19:55:00,43.831,1664.0,,
06/22/25 20:00:00,42.732,1600.0,,
06/22/25 20:05:00,42.179,1536.0,,
06/22/25 20:10:00,41.810,1536.0,,
06/22/25 20:15:00,42.363,1536.0,,
06/22/25 20:20:00,42.363,1536.0,,
06/22/25 20:25:00,42.732,1728.0,,
06/22/25 20:30:00,42.732,2432.0,,
06/22/25 20:35:00,42.732,6912.0,,
06/22/25 20:40:00,42.732,7680.0,,
06/22/25 20:45:00,42.548,7680.0,,
06/22/25 20:50:00,41.067,4864.0,,
06/22/25 20:55:00,40.509,6912.0,,
06/22/25 21:00:00,39.760,4608.0,,
06/22/25 21:05:00,38.818,3840.0,,
06/22/25 21:10:00,38.440,3328.0,,
06/22/25 21:15:00,37.870,1536.0,,
06/22/25 21:20:00,37.488,960.0,,
06/22/25 21:25:00,35.758,576.0,,
06/22/25 21:30:00,34.786,512.0,,
06/22/25 21:35:00,34.394,496.0,,
06/22/25 21:40:00,33.607,400.0,,
06/22/25 21:45:00,32.815,336.0,,
06/22/25 21:50:00,32.815,272.0,,
06/22/25 21:55:00,33.411,208.0,,
06/22/25 22:00:00,32.815,160.0,,
06/22/25 22:05:00,32.418,121.0,,
06/22/25 22:10:00,32.018,88.0,,
06/22/25 22:15:00,31.816,67.0,,
06/22/25 22:20:00,31.213,54.0,,
06/22/25 22:25:00,31.012,47.0,,
06/22/25 22:30:00,30.607,52.0,,
06/22/25 22:35:00,30.607,39.0,,
06/22/25 22:40:00,30.403,15.0,,
06/22/25 22:45:00,30.403,8.0,,
06/22/25 22:50:00,30.403,5.0,,
06/22/25 22:55:00,30.808,3.0,,
06/22/25 23:00:00,30.808,1.0,,
06/22/25 23:05:00,30.607,1.0,,
06/22/25 23:10:00,30.198,0.0,,
06/22/25 23:15:00,29.995,0.0,,
06/22/25 23:20:00,29.995,0.0,,
06/22/25 23:25:00,29.790,0.0,,
06/22/25 23:30:00,29.995,0.0,,
06/22/25 23:35:00,29.995,0.0,,
06/22/25 23:40:00,30.403,0.0,,
06/22/25 23:45:00,30.607,0.0,,
06/22/25 23:50:00,30.808,0.0,,
06/22/25 23:55:00,30.198,0.0,,
06/23/25 00:00:00,29.790,0.0,,
06/23/25 00:05:00,29.586,0.0,,
06/23/25 00:10:00,29.174,0.0,,
06/23/25 00:15:00,29.586,0.0,,
06/23/25 00:20:00,31.415,0.0,,
06/23/25 00:25:00,31.617,0.0,,
06/23/25 00:30:00,30.808,0.0,,
06/23/25 00:35:00,29.790,0.0,,
06/23/25 00:40:00,29.790,0.0,,
06/23/25 00:45:00,31.213,0.0,,
06/23/25 00:50:00,32.617,0.0,,
06/23/25 00:55:00,32.617,0.0,,
06/23/25 01:00:00,31.213,0.0,,
06/23/25 01:05:00,30.607,0.0,,
06/23/25 01:10:00,30.403,0.0,,
06/23/25 01:15:00,30.607,0.0,,
06/23/25 01:20:00,30.607,0.0,,
06/23/25 01:25:00,29.790,0.0,,
06/23/25 01:30:00,29.586,0.0,,
06/23/25 01:35:00,29.174,0.0,,
06/23/25 01:40:00,28.969,0.0,,
06/23/25 01:45:00,29.174,0.0,,
06/23/25 01:50:00,29.174,0.0,,
06/23/25 01:55:00,29.379,0.0,,
06/23/25 02:00:00,29.995,0.0,,
06/23/25 02:05:00,30.198,0.0,,
06/23/25 02:10:00,29.790,0.0,,
06/23/25 02:15:00,29.586,0.0,,
06/23/25 02:20:00,29.586,0.0,,
06/23/25 02:25:00,29.174,0.0,,
06/23/25 02:30:00,29.586,0.0,,
06/23/25 02:35:00,29.174,0.0,,
06/23/25 02:40:00,28.969,0.0,,
06/23/25 02:45:00,29.174,0.0,,
06/23/25 02:50:00,29.586,0.0,,
06/23/25 02:55:00,29.379,0.0,,
06/23/25 03:00:00,29.174,1.0,,
06/23/25 03:05:00,28.762,2.0,,
06/23/25 03:10:00,29.174,4.0,,
06/23/25 03:15:00,29.174,6.0,,
06/23/25 03:20:00,29.379,8.0,,
06/23/25 03:25:00,29.379,12.0,,
06/23/25 03:30:00,28.139,17.0,,
06/23/25 03:35:00,27.511,25.0,,
06/23/25 03:40:00,27.302,37.0,,
06/23/25 03:45:00,27.930,54.0,,
06/23/25 03:50:00,28.139,75.0,,
06/23/25 03:55:00,28.969,97.0,,
06/23/25 04:00:00,28.762,136.0,,
06/23/25 04:05:00,28.139,168.0,,
06/23/25 04:10:00,27.930,192.0,,
06/23/25 04:15:00,28.969,224.0,,
06/23/25 04:20:00,29.995,248.0,,
06/23/25 04:25:00,30.607,256.0,,
06/23/25 04:30:00,31.213,272.0,,
06/23/25 04:35:00,31.617,288.0,,
06/23/25 04:40:00,30.808,320.0,,
06/23/25 04:45:00,30.403,384.0,,
06/23/25 04:50:00,30.607,416.0,,
06/23/25 04:55:00,31.213,432.0,,
06/23/25 05:00:00,31.415,432.0,,
06/23/25 05:05:00,31.012,464.0,,
06/23/25 05:10:00,31.012,496.0,,
06/23/25 05:15:00,31.415,480.0,,
06/23/25 05:20:00,32.018,480.0,,
06/23/25 05:25:00,32.218,480.0,,
06/23/25 05:30:00,32.815,480.0,,
06/23/25 05:35:00,33.411,480.0,,
06/23/25 05:40:00,34.394,576.0,,
06/23/25 05:45:00,34.981,608.0,,
06/23/25 05:50:00,35.564,672.0,,
06/23/25 05:55:00,35.370,704.0,,
06/23/25 06:00:00,35.175,800.0,,
06/23/25 06:05:00,36.145,800.0,,
06/23/25 06:10:00,36.338,768.0,,
06/23/25 06:15:00,36.531,704.0,,
06/23/25 06:20:00,36.338,704.0,,
06/23/25 06:25:00,36.723,800.0,,
06/23/25 06:30:00,37.679,896.0,,
06/23/25 06:35:00,37.488,896.0,,
06/23/25 06:40:00,37.679,864.0,,
06/23/25 06:45:00,37.679,896.0,,
06/23/25 06:50:00,37.488,896.0,,
06/23/25 06:55:00,37.679,896.0,,
06/23/25 07:00:00,37.488,896.0,,
06/23/25 07:05:00,37.297,960.0,,
06/23/25 07:10:00,37.297,896.0,,
06/23/25 07:15:00,36.723,896.0,,
06/23/25 07:20:00,36.914,1216.0,,
06/23/25 07:25:00,38.061,1536.0,,
06/23/25 07:30:00,39.007,1920.0,,
06/23/25 07:35:00,39.760,2048.0,,
06/23/25 07:40:00,40.509,2304.0,,
06/23/25 07:45:00,40.696,2304.0,,
06/23/25 07:50:00,40.881,2560.0,,
06/23/25 07:55:00,41.254,2560.0,,
06/23/25 08:00:00,42.179,2944.0,,
06/23/25 08:05:00,42.179,3072.0,,
06/23/25 08:10:00,42.548,3072.0,,
06/23/25 08:15:00,42.548,2816.0,,
06/23/25 08:20:00,43.282,2944.0,,
06/23/25 08:25:00,43.099,2688.0,,
06/23/25 08:30:00,43.099,2944.0,,
06/23/25 08:35:00,43.099,2944.0,,
06/23/25 08:40:00,44.560,3968.0,,
06/23/25 08:45:00,44.922,3456.0,,
06/23/25 08:50:00,45.466,4352.0,,
06/23/25 08:55:00,46.188,4352.0,,
06/23/25 09:00:00,46.369,4096.0,,
06/23/25 09:05:00,46.548,3712.0,,
06/23/25 09:10:00,45.828,3712.0,,
06/23/25 09:15:00,46.548,3968.0,,
06/23/25 09:20:00,46.728,4608.0,,
06/23/25 09:25:00,48.160,4864.0,,
06/23/25 09:30:00,49.582,5888.0,,
06/23/25 09:35:00,52.050,5888.0,,
06/23/25 09:40:00,52.401,5888.0,,
06/23/25 09:45:00,53.973,5376.0,,
06/23/25 09:50:00,52.401,5120.0,,
06/23/25 09:55:00,51.874,5632.0,,
06/23/25 10:00:00,56.577,9216.0,,
06/23/25 10:05:00,55.189,5632.0,,
06/23/25 10:10:00,54.495,7936.0,,
06/23/25 10:15:00,56.230,7424.0,,
06/23/25 10:20:00,56.577,7168.0,,
06/23/25 10:25:00,58.131,7168.0,,
06/23/25 10:30:00,61.569,6656.0,,
06/23/25 10:35:00,59.337,6144.0,,
06/23/25 10:40:00,57.614,6400.0,,
06/23/25 10:45:00,56.577,6656.0,,
06/23/25 10:50:00,59.337,6400.0,,
06/23/25 10:55:00,63.626,8192.0,,
06/23/25 11:00:00,69.622,9728.0,,
06/23/25 11:05:00,70.651,7424.0,,
06/23/25 11:10:00,63.455,6400.0,,
06/23/25 11:15:00,61.912,12288.0,,
06/23/25 11:20:00,62.598,8192.0,,
06/23/25 11:25:00,59.508,6656.0,,
06/23/25 11:30:00,55.189,4864.0,,
06/23/25 11:35:00,53.100,5632.0,,
06/23/25 11:40:00,51.874,6144.0,,
06/23/25 11:45:00,51.699,5632.0,,
06/23/25 11:50:00,50.290,5120.0,,
06/23/25 11:55:00,49.759,6144.0,,
06/23/25 12:00:00,50.643,6656.0,,
06/23/25 12:05:00,50.819,7936.0,,
06/23/25 12:10:00,51.699,7424.0,,
06/23/25 12:15:00,52.401,6656.0,,
06/23/25 12:20:00,52.750,6144.0,,
06/23/25 12:25:00,52.750,5120.0,,
06/23/25 12:30:00,52.750,5120.0,,
06/23/25 12:35:00,52.401,5888.0,,
06/23/25 12:40:00,54.842,5632.0,,
06/23/25 12:45:00,54.147,5376.0,,
06/23/25 12:50:00,55.189,5376.0,,
06/23/25 12:55:00,57.268,5632.0,,
06/23/25 13:00:00,58.647,6400.0,,
06/23/25 13:05:00,60.024,6912.0,,
06/23/25 13:10:00,62.940,6912.0,,
06/23/25 13:15:00,61.569,7168.0,,
06/23/25 13:20:00,62.083,7168.0,,
06/23/25 13:25:00,62.940,6912.0,,
06/23/25 13:30:00,61.741,6912.0,,
06/23/25 13:35:00,60.368,6400.0,,
06/23/25 13:40:00,58.820,6656.0,,
06/23/25 13:45:00,55.884,6912.0,,
06/23/25 13:50:00,54.495,6912.0,,
06/23/25 13:55:00,53.274,6656.0,,
06/23/25 14:00:00,51.699,5376.0,,
06/23/25 14:05:00,49.582,5120.0,,
06/23/25 14:10:00,50.643,5376.0,,
06/23/25 14:15:00,50.819,5632.0,,
06/23/25 14:20:00,53.973,5632.0,,
06/23/25 14:25:00,54.322,5376.0,,
06/23/25 14:30:00,54.147,5888.0,,
06/23/25 14:35:00,55.189,5376.0,,
06/23/25 14:40:00,55.364,5376.0,,
06/23/25 14:45:00,54.669,5120.0,,
06/23/25 14:50:00,53.100,5888.0,,
06/23/25 14:55:00,52.401,5632.0,,
06/23/25 15:00:00,50.290,5120.0,,
06/23/25 15:05:00,49.228,5376.0,,
06/23/25 15:10:00,49.228,5120.0,,
06/23/25 15:15:00,49.050,4864.0,,
06/23/25 15:20:00,49.404,5376.0,,
06/23/25 15:25:00,49.759,5376.0,,
06/23/25 15:30:00,48.871,5120.0,,
06/23/25 15:35:00,47.982,5120.0,,
06/23/25 15:40:00,47.088,4864.0,,
06/23/25 15:45:00,46.369,4864.0,,
06/23/25 15:50:00,45.648,4096.0,,
06/23/25 15:55:00,44.922,4352.0,,
06/23/25 16:00:00,45.828,6144.0,,
06/23/25 16:05:00,51.699,9728.0,,
06/23/25 16:10:00,49.759,6912.0,,
06/23/25 16:15:00,50.290,11264.0,,
06/23/25 16:20:00,50.819,8192.0,,
06/23/25 16:25:00,50.466,7424.0,,
06/23/25 16:30:00,49.050,7424.0,,
06/23/25 16:35:00,50.466,8192.0,,
06/23/25 16:40:00,49.228,8192.0,,
06/23/25 16:45:00,50.995,6144.0,,
06/23/25 16:50:00,47.982,5632.0,,
06/23/25 16:55:00,47.624,6144.0,,
06/23/25 17:00:00,47.266,5888.0,,
06/23/25 17:05:00,47.624,6656.0,,
06/23/25 17:10:00,47.088,6144.0,,
06/23/25 17:15:00,46.008,4608.0,,
06/23/25 17:20:00,44.379,5632.0,,
06/23/25 17:25:00,44.195,5120.0,,
06/23/25 17:30:00,42.915,4608.0,,
06/23/25 17:35:00,43.282,5632.0,,
06/23/25 17:40:00,43.831,5120.0,,
06/23/25 17:45:00,42.915,4352.0,,
06/23/25 17:50:00,41.994,3584.0,,
06/23/25 17:55:00,40.696,2816.0,,
06/23/25 18:00:00,39.760,2432.0,,
06/23/25 18:05:00,39.196,2304.0,,
06/23/25 18:10:00,39.573,2432.0,,
06/23/25 18:15:00,39.573,2432.0,,
06/23/25 18:20:00,39.760,2816.0,,
06/23/25 18:25:00,39.384,2304.0,,
06/23/25 18:30:00,39.196,2176.0,,
06/23/25 18:35:00,38.629,2432.0,,
06/23/25 18:40:00,39.196,2688.0,,
06/23/25 18:45:00,39.007,2432.0,,
06/23/25 18:50:00,38.440,1920.0,,
06/23/25 18:55:00,39.196,3072.0,,
06/23/25 19:00:00,39.384,2176.0,,
06/23/25 19:05:00,39.007,2560.0,,
06/23/25 19:10:00,39.007,2432.0,,
06/23/25 19:15:00,38.629,1920.0,,
06/23/25 19:20:00,38.061,1600.0,,
06/23/25 19:25:00,38.061,1472.0,,
06/23/25 19:30:00,37.488,1344.0,,
06/23/25 19:35:00,37.107,1344.0,,
06/23/25 19:40:00,36.723,1152.0,,
06/23/25 19:45:00,36.531,992.0,,
06/23/25 19:50:00,36.338,896.0,,
06/23/25 19:55:00,36.531,1152.0,,
06/23/25 20:00:00,36.914,1280.0,,
06/23/25 20:05:00,37.107,1024.0,,
06/23/25 20:10:00,36.723,1280.0,,
06/23/25 20:15:00,36.723,1088.0,,
06/23/25 20:20:00,35.951,416.0,,
06/23/25 20:25:00,35.370,352.0,,
06/23/25 20:30:00,35.175,336.0,,
06/23/25 20:35:00,35.175,368.0,,
06/23/25 20:40:00,35.370,496.0,,
06/23/25 20:45:00,35.564,576.0,,
06/23/25 20:50:00,35.370,480.0,,
06/23/25 20:55:00,35.370,512.0,,
06/23/25 21:00:00,35.564,672.0,,
06/23/25 21:05:00,35.370,512.0,,
06/23/25 21:10:00,35.370,480.0,,
06/23/25 21:15:00,35.175,416.0,,
06/23/25 21:20:00,35.175,304.0,,
06/23/25 21:25:00,34.981,248.0,,
06/23/25 21:30:00,34.981,232.0,,
06/23/25 21:35:00,34.786,160.0,,
06/23/25 21:40:00,34.394,144.0,,
06/23/25 21:45:00,34.394,109.0,,
06/23/25 21:50:00,34.394,80.0,,
06/23/25 21:55:00,34.394,66.0,,
06/23/25 22:00:00,34.394,49.0,,
