Date Time,Temp (°F) LGR S/N: 22133623 c:1,Button Down LGR S/N: 22133623,Button Up LGR S/N: 22133623,Host Connected LGR S/N: 22133623,End Of File LGR S/N: 22133623
05/22/25 20:03:49,52.77,,,,
05/22/25 20:08:49,52.54,,,,
05/22/25 20:13:49,52.38,,,,
05/22/25 20:18:49,52.23,,,,
05/22/25 20:23:49,52.07,,,,
05/22/25 20:28:49,51.84,,,,
05/22/25 20:33:49,51.76,,,,
05/22/25 20:38:49,51.61,,,,
05/22/25 20:43:49,51.45,,,,
05/22/25 20:48:49,51.38,,,,
05/22/25 20:53:49,51.15,,,,
05/22/25 20:58:49,51.07,,,,
05/22/25 21:03:49,50.99,,,,
05/22/25 21:08:49,50.76,,,,
05/22/25 21:13:49,50.68,,,,
05/22/25 21:18:49,50.68,,,,
05/22/25 21:23:49,50.45,,,,
05/22/25 21:28:49,50.30,,,,
05/22/25 21:33:49,50.22,,,,
05/22/25 21:38:49,50.06,,,,
05/22/25 21:43:49,49.99,,,,
05/22/25 21:48:49,49.83,,,,
05/22/25 21:53:49,49.76,,,,
05/22/25 21:58:49,49.60,,,,
05/22/25 22:03:49,49.45,,,,
05/22/25 22:08:49,49.37,,,,
05/22/25 22:13:49,49.29,,,,
05/22/25 22:18:49,49.06,,,,
05/22/25 22:23:49,48.91,,,,
05/22/25 22:28:49,48.83,,,,
05/22/25 22:33:49,48.67,,,,
05/22/25 22:38:49,48.60,,,,
05/22/25 22:43:49,48.52,,,,
05/22/25 22:48:49,48.37,,,,
05/22/25 22:53:49,48.21,,,,
05/22/25 22:58:49,48.13,,,,
05/22/25 23:03:49,47.90,,,,
05/22/25 23:08:49,47.83,,,,
05/22/25 23:13:49,47.75,,,,
05/22/25 23:18:49,47.59,,,,
05/22/25 23:23:49,47.52,,,,
05/22/25 23:28:49,47.44,,,,
05/22/25 23:33:49,47.36,,,,
05/22/25 23:38:49,47.28,,,,
05/22/25 23:43:49,47.13,,,,
05/22/25 23:48:49,47.05,,,,
05/22/25 23:53:49,46.82,,,,
05/22/25 23:58:49,46.74,,,,
05/23/25 00:03:49,46.67,,,,
05/23/25 00:08:49,46.51,,,,
05/23/25 00:13:49,46.44,,,,
05/23/25 00:18:49,46.36,,,,
05/23/25 00:23:49,46.20,,,,
05/23/25 00:28:49,46.13,,,,
05/23/25 00:33:49,45.97,,,,
05/23/25 00:38:49,45.89,,,,
05/23/25 00:43:49,45.82,,,,
05/23/25 00:48:49,45.82,,,,
05/23/25 00:53:49,45.66,,,,
05/23/25 00:58:49,44.12,,,,
05/23/25 01:03:49,40.88,,,,
05/23/25 01:08:49,39.33,,,,
05/23/25 01:13:49,38.79,,,,
05/23/25 01:18:49,38.64,,,,
05/23/25 01:23:49,38.79,,,,
05/23/25 01:28:49,38.33,,,,
05/23/25 01:33:49,38.64,,,,
05/23/25 01:38:49,38.71,,,,
05/23/25 01:43:49,38.79,,,,
05/23/25 01:48:49,38.56,,,,
05/23/25 01:53:49,38.48,,,,
05/23/25 01:58:49,37.86,,,,
05/23/25 02:03:49,37.40,,,,
05/23/25 02:08:49,37.32,,,,
05/23/25 02:13:49,37.55,,,,
05/23/25 02:18:49,37.86,,,,
05/23/25 02:23:49,38.02,,,,
05/23/25 02:28:49,38.10,,,,
05/23/25 02:33:49,37.94,,,,
05/23/25 02:38:49,38.02,,,,
05/23/25 02:43:49,37.94,,,,
05/23/25 02:48:49,37.94,,,,
05/23/25 02:53:49,37.55,,,,
05/23/25 02:58:49,37.40,,,,
05/23/25 03:03:49,37.40,,,,
05/23/25 03:08:49,37.55,,,,
05/23/25 03:13:49,37.86,,,,
05/23/25 03:18:49,38.02,,,,
05/23/25 03:23:49,38.10,,,,
05/23/25 03:28:49,38.10,,,,
05/23/25 03:33:49,38.02,,,,
05/23/25 03:38:49,37.79,,,,
05/23/25 03:43:49,36.78,,,,
05/23/25 03:48:49,36.86,,,,
05/23/25 03:53:49,37.25,,,,
05/23/25 03:58:49,36.94,,,,
05/23/25 04:03:49,37.09,,,,
05/23/25 04:08:49,37.40,,,,
05/23/25 04:13:49,37.55,,,,
05/23/25 04:18:49,37.48,,,,
05/23/25 04:23:49,37.01,,,,
05/23/25 04:28:49,36.78,,,,
05/23/25 04:33:49,37.48,,,,
05/23/25 04:38:49,37.32,,,,
05/23/25 04:43:49,36.94,,,,
05/23/25 04:48:49,37.17,,,,
05/23/25 04:53:49,37.01,,,,
05/23/25 04:58:49,36.71,,,,
05/23/25 05:03:49,37.55,,,,
05/23/25 05:08:49,37.94,,,,
05/23/25 05:13:49,38.02,,,,
05/23/25 05:18:49,38.10,,,,
05/23/25 05:23:49,38.02,,,,
05/23/25 05:28:49,37.48,,,,
05/23/25 05:33:49,37.09,,,,
05/23/25 05:38:49,37.09,,,,
05/23/25 05:43:49,37.09,,,,
05/23/25 05:48:49,37.32,,,,
05/23/25 05:53:49,37.55,,,,
05/23/25 05:58:49,37.48,,,,
05/23/25 06:03:49,37.48,,,,
05/23/25 06:08:49,37.32,,,,
05/23/25 06:13:49,36.55,,,,
05/23/25 06:18:49,36.40,,,,
05/23/25 06:23:49,36.63,,,,
05/23/25 06:28:49,36.78,,,,
05/23/25 06:33:49,36.86,,,,
05/23/25 06:38:49,37.09,,,,
05/23/25 06:43:49,37.25,,,,
05/23/25 06:48:49,37.48,,,,
05/23/25 06:53:49,37.71,,,,
05/23/25 06:58:49,37.71,,,,
05/23/25 07:03:49,38.02,,,,
05/23/25 07:08:49,37.79,,,,
05/23/25 07:13:49,37.86,,,,
05/23/25 07:18:49,38.25,,,,
05/23/25 07:23:49,38.64,,,,
05/23/25 07:28:49,38.94,,,,
05/23/25 07:33:49,39.72,,,,
05/23/25 07:38:49,39.56,,,,
05/23/25 07:43:49,39.41,,,,
05/23/25 07:48:49,39.49,,,,
05/23/25 07:53:49,39.33,,,,
05/23/25 07:58:49,39.64,,,,
05/23/25 08:03:49,39.64,,,,
05/23/25 08:08:49,39.64,,,,
05/23/25 08:13:49,39.41,,,,
05/23/25 08:18:49,40.03,,,,
05/23/25 08:23:49,40.57,,,,
05/23/25 08:28:49,40.41,,,,
05/23/25 08:33:49,40.95,,,,
05/23/25 08:38:49,41.65,,,,
05/23/25 08:43:49,43.73,,,,
05/23/25 08:48:49,46.82,,,,
05/23/25 08:53:49,48.60,,,,
05/23/25 08:58:49,46.36,,,,
05/23/25 09:03:49,44.74,,,,
05/23/25 09:08:49,43.27,,,,
05/23/25 09:13:49,44.04,,,,
05/23/25 09:18:49,44.04,,,,
05/23/25 09:21:25,,Logged,Logged,,
05/23/25 09:23:49,43.73,,,,
05/23/25 09:28:11,,Logged,Logged,,
05/23/25 09:28:49,45.35,,,,
05/23/25 09:33:49,47.21,,,,
05/23/25 09:38:49,46.59,,,,
05/23/25 09:43:49,44.89,,,,
05/23/25 09:48:49,44.27,,,,
05/23/25 09:53:49,44.43,,,,
05/23/25 09:58:49,45.74,,,,
05/23/25 10:03:49,45.89,,,,
05/23/25 10:08:49,46.98,,,,
05/23/25 10:13:49,46.74,,,,
05/23/25 10:18:49,45.89,,,,
05/23/25 10:23:49,45.20,,,,
05/23/25 10:28:49,45.20,,,,
05/23/25 10:33:49,45.35,,,,
05/23/25 10:38:49,44.74,,,,
05/23/25 10:43:49,44.97,,,,
05/23/25 10:48:49,44.74,,,,
05/23/25 10:53:49,45.51,,,,
05/23/25 10:58:49,45.66,,,,
05/23/25 11:03:49,46.28,,,,
05/23/25 11:08:49,47.36,,,,
05/23/25 11:13:49,47.98,,,,
05/23/25 11:18:49,48.60,,,,
05/23/25 11:23:49,49.60,,,,
05/23/25 11:28:49,49.52,,,,
05/23/25 11:33:49,48.67,,,,
05/23/25 11:38:49,47.98,,,,
05/23/25 11:43:49,48.91,,,,
05/23/25 11:48:49,50.14,,,,
05/23/25 11:53:49,51.45,,,,
05/23/25 11:58:49,51.45,,,,
05/23/25 12:03:49,49.91,,,,
05/23/25 12:08:49,48.52,,,,
05/23/25 12:13:49,47.28,,,,
05/23/25 12:18:49,48.29,,,,
05/23/25 12:23:49,49.60,,,,
05/23/25 12:28:49,50.14,,,,
05/23/25 12:33:49,49.76,,,,
05/23/25 12:38:49,50.61,,,,
05/23/25 12:43:49,52.77,,,,
05/23/25 12:48:49,53.31,,,,
05/23/25 12:53:49,52.46,,,,
05/23/25 12:58:49,51.38,,,,
05/23/25 13:03:49,51.22,,,,
05/23/25 13:08:49,51.30,,,,
05/23/25 13:13:49,51.92,,,,
05/23/25 13:18:49,52.15,,,,
05/23/25 13:23:49,52.46,,,,
05/23/25 13:28:49,51.61,,,,
05/23/25 13:33:49,51.22,,,,
05/23/25 13:38:49,52.00,,,,
05/23/25 13:43:49,52.07,,,,
05/23/25 13:48:49,51.69,,,,
05/23/25 13:53:49,51.92,,,,
05/23/25 13:58:49,51.84,,,,
05/23/25 14:03:49,51.30,,,,
05/23/25 14:08:49,51.38,,,,
05/23/25 14:13:49,50.76,,,,
05/23/25 14:18:49,49.60,,,,
05/23/25 14:23:49,47.44,,,,
05/23/25 14:28:49,45.89,,,,
05/23/25 14:33:49,47.21,,,,
05/23/25 14:38:49,48.60,,,,
05/23/25 14:43:49,49.60,,,,
05/23/25 14:48:49,49.76,,,,
05/23/25 14:53:49,49.60,,,,
05/23/25 14:58:49,49.52,,,,
05/23/25 15:03:49,49.06,,,,
05/23/25 15:08:49,48.60,,,,
05/23/25 15:13:49,46.82,,,,
05/23/25 15:18:49,46.67,,,,
05/23/25 15:23:49,47.90,,,,
05/23/25 15:28:49,50.37,,,,
05/23/25 15:33:49,53.85,,,,
05/23/25 15:38:49,55.01,,,,
05/23/25 15:43:49,54.47,,,,
05/23/25 15:48:49,53.00,,,,
05/23/25 15:53:49,51.38,,,,
05/23/25 15:58:49,50.45,,,,
05/23/25 16:03:49,48.91,,,,
05/23/25 16:08:49,48.13,,,,
05/23/25 16:13:49,47.28,,,,
05/23/25 16:18:49,47.28,,,,
05/23/25 16:23:49,47.75,,,,
05/23/25 16:28:49,48.29,,,,
05/23/25 16:33:49,48.75,,,,
05/23/25 16:38:49,48.75,,,,
05/23/25 16:43:49,48.37,,,,
05/23/25 16:48:49,48.29,,,,
05/23/25 16:53:49,48.52,,,,
05/23/25 16:58:49,48.60,,,,
05/23/25 17:03:49,48.52,,,,
05/23/25 17:08:49,47.44,,,,
05/23/25 17:13:49,47.44,,,,
05/23/25 17:18:49,47.59,,,,
05/23/25 17:23:49,49.14,,,,
05/23/25 17:28:49,49.52,,,,
05/23/25 17:33:49,50.06,,,,
05/23/25 17:38:49,49.91,,,,
05/23/25 17:43:49,49.83,,,,
05/23/25 17:48:49,49.45,,,,
05/23/25 17:53:49,49.68,,,,
05/23/25 17:58:49,51.07,,,,
05/23/25 18:03:49,52.30,,,,
05/23/25 18:08:49,52.23,,,,
05/23/25 18:13:49,52.61,,,,
05/23/25 18:18:49,52.15,,,,
05/23/25 18:23:49,50.76,,,,
05/23/25 18:28:49,49.91,,,,
05/23/25 18:33:49,49.99,,,,
05/23/25 18:38:49,51.69,,,,
05/23/25 18:43:49,51.61,,,,
05/23/25 18:48:49,52.00,,,,
05/23/25 18:53:49,51.76,,,,
05/23/25 18:58:49,51.69,,,,
05/23/25 19:03:49,51.38,,,,
05/23/25 19:08:49,50.45,,,,
05/23/25 19:13:49,49.76,,,,
05/23/25 19:18:49,49.68,,,,
05/23/25 19:23:49,49.68,,,,
05/23/25 19:28:49,49.99,,,,
05/23/25 19:33:49,49.60,,,,
05/23/25 19:38:49,49.37,,,,
05/23/25 19:43:49,49.52,,,,
05/23/25 19:48:49,49.22,,,,
05/23/25 19:53:49,48.83,,,,
05/23/25 19:58:49,48.98,,,,
05/23/25 20:03:49,48.91,,,,
05/23/25 20:08:49,48.83,,,,
05/23/25 20:13:49,48.75,,,,
05/23/25 20:18:49,48.83,,,,
05/23/25 20:23:49,49.14,,,,
05/23/25 20:28:49,48.98,,,,
05/23/25 20:33:49,48.52,,,,
05/23/25 20:38:49,48.29,,,,
05/23/25 20:43:49,48.29,,,,
05/23/25 20:48:49,48.37,,,,
05/23/25 20:53:49,47.75,,,,
05/23/25 20:58:49,47.67,,,,
05/23/25 21:03:49,47.75,,,,
05/23/25 21:08:49,47.75,,,,
05/23/25 21:13:49,47.44,,,,
05/23/25 21:18:49,47.05,,,,
05/23/25 21:23:49,46.51,,,,
05/23/25 21:28:49,46.20,,,,
05/23/25 21:33:49,46.82,,,,
05/23/25 21:38:49,47.44,,,,
05/23/25 21:43:49,46.51,,,,
05/23/25 21:48:49,45.97,,,,
05/23/25 21:53:49,46.13,,,,
05/23/25 21:58:49,46.13,,,,
05/23/25 22:03:49,45.97,,,,
05/23/25 22:08:49,45.74,,,,
05/23/25 22:13:49,45.59,,,,
05/23/25 22:18:49,45.59,,,,
05/23/25 22:23:49,45.82,,,,
05/23/25 22:28:49,45.74,,,,
05/23/25 22:33:49,46.36,,,,
05/23/25 22:38:49,47.28,,,,
05/23/25 22:43:49,47.90,,,,
05/23/25 22:48:49,48.13,,,,
05/23/25 22:53:49,47.90,,,,
05/23/25 22:58:49,47.75,,,,
05/23/25 23:03:49,47.44,,,,
05/23/25 23:08:49,46.59,,,,
05/23/25 23:13:49,46.36,,,,
05/23/25 23:18:49,45.51,,,,
05/23/25 23:23:49,45.28,,,,
05/23/25 23:28:49,45.43,,,,
05/23/25 23:33:49,45.43,,,,
05/23/25 23:38:49,45.28,,,,
05/23/25 23:43:49,45.28,,,,
05/23/25 23:48:49,45.12,,,,
05/23/25 23:53:49,45.12,,,,
05/23/25 23:58:49,45.28,,,,
05/24/25 00:03:49,45.43,,,,
05/24/25 00:08:49,45.43,,,,
05/24/25 00:13:49,44.81,,,,
05/24/25 00:18:49,44.66,,,,
05/24/25 00:23:49,44.81,,,,
05/24/25 00:28:49,44.66,,,,
05/24/25 00:33:49,44.43,,,,
05/24/25 00:38:49,44.12,,,,
05/24/25 00:43:49,42.88,,,,
05/24/25 00:48:49,41.96,,,,
05/24/25 00:53:49,41.57,,,,
05/24/25 00:58:49,41.34,,,,
05/24/25 01:03:49,41.11,,,,
05/24/25 01:08:49,41.11,,,,
05/24/25 01:13:49,40.64,,,,
05/24/25 01:18:49,40.80,,,,
05/24/25 01:23:49,40.49,,,,
05/24/25 01:28:49,40.18,,,,
05/24/25 01:33:49,39.95,,,,
05/24/25 01:38:49,39.87,,,,
05/24/25 01:43:49,39.87,,,,
05/24/25 01:48:49,39.25,,,,
05/24/25 01:53:49,38.94,,,,
05/24/25 01:58:49,38.56,,,,
05/24/25 02:03:49,38.17,,,,
05/24/25 02:08:49,37.94,,,,
05/24/25 02:13:49,37.86,,,,
05/24/25 02:18:49,37.79,,,,
05/24/25 02:23:49,37.63,,,,
05/24/25 02:28:49,37.55,,,,
05/24/25 02:33:49,37.94,,,,
05/24/25 02:38:49,37.94,,,,
05/24/25 02:43:49,38.02,,,,
05/24/25 02:48:49,38.25,,,,
05/24/25 02:53:49,38.48,,,,
05/24/25 02:58:49,38.64,,,,
05/24/25 03:03:49,38.79,,,,
05/24/25 03:08:49,38.79,,,,
05/24/25 03:13:49,38.64,,,,
05/24/25 03:18:49,38.79,,,,
05/24/25 03:23:49,38.87,,,,
05/24/25 03:28:49,38.79,,,,
05/24/25 03:33:49,38.87,,,,
05/24/25 03:38:49,38.94,,,,
05/24/25 03:43:49,38.71,,,,
05/24/25 03:48:49,38.48,,,,
05/24/25 03:53:49,38.17,,,,
05/24/25 03:58:49,38.10,,,,
05/24/25 04:03:49,38.02,,,,
05/24/25 04:08:49,38.02,,,,
05/24/25 04:13:49,38.02,,,,
05/24/25 04:18:49,38.02,,,,
05/24/25 04:23:49,38.17,,,,
05/24/25 04:28:49,38.10,,,,
05/24/25 04:33:49,37.71,,,,
05/24/25 04:38:49,37.94,,,,
05/24/25 04:43:49,38.02,,,,
05/24/25 04:48:49,38.25,,,,
05/24/25 04:53:49,38.33,,,,
05/24/25 04:58:49,38.64,,,,
05/24/25 05:03:49,38.94,,,,
05/24/25 05:08:49,39.02,,,,
05/24/25 05:13:49,39.41,,,,
05/24/25 05:18:49,39.72,,,,
05/24/25 05:23:49,39.72,,,,
05/24/25 05:28:49,39.49,,,,
05/24/25 05:33:49,39.49,,,,
05/24/25 05:38:49,39.41,,,,
05/24/25 05:43:49,39.25,,,,
05/24/25 05:48:49,39.10,,,,
05/24/25 05:53:49,39.33,,,,
05/24/25 05:58:49,39.49,,,,
05/24/25 06:03:49,39.64,,,,
05/24/25 06:08:49,39.72,,,,
05/24/25 06:13:49,39.64,,,,
05/24/25 06:18:49,39.64,,,,
05/24/25 06:23:49,39.56,,,,
05/24/25 06:28:49,39.72,,,,
05/24/25 06:33:49,39.79,,,,
05/24/25 06:38:49,40.03,,,,
05/24/25 06:43:49,40.10,,,,
05/24/25 06:48:49,40.33,,,,
05/24/25 06:53:49,40.26,,,,
05/24/25 06:58:49,40.33,,,,
05/24/25 07:03:49,40.33,,,,
05/24/25 07:08:49,40.72,,,,
05/24/25 07:13:49,41.49,,,,
05/24/25 07:18:49,41.57,,,,
05/24/25 07:23:49,41.18,,,,
05/24/25 07:28:49,41.18,,,,
05/24/25 07:33:49,41.18,,,,
05/24/25 07:38:49,41.11,,,,
05/24/25 07:43:49,41.03,,,,
05/24/25 07:48:49,41.26,,,,
05/24/25 07:53:49,41.34,,,,
05/24/25 07:58:49,41.57,,,,
05/24/25 08:03:49,41.80,,,,
05/24/25 08:08:49,42.27,,,,
05/24/25 08:13:49,42.81,,,,
05/24/25 08:18:49,42.27,,,,
05/24/25 08:23:49,42.34,,,,
05/24/25 08:28:49,43.42,,,,
05/24/25 08:33:49,42.57,,,,
05/24/25 08:38:49,42.65,,,,
05/24/25 08:43:49,43.42,,,,
05/24/25 08:48:49,44.89,,,,
05/24/25 08:53:49,45.20,,,,
05/24/25 08:58:49,45.05,,,,
05/24/25 09:03:49,44.97,,,,
05/24/25 09:08:49,45.51,,,,
05/24/25 09:13:49,45.97,,,,
05/24/25 09:18:49,46.44,,,,
05/24/25 09:23:49,46.67,,,,
05/24/25 09:28:49,46.90,,,,
05/24/25 09:33:49,47.28,,,,
05/24/25 09:38:49,47.52,,,,
05/24/25 09:43:49,47.36,,,,
05/24/25 09:48:49,47.52,,,,
05/24/25 09:53:49,47.59,,,,
05/24/25 09:58:49,46.51,,,,
05/24/25 10:03:49,45.66,,,,
05/24/25 10:08:49,45.97,,,,
05/24/25 10:13:49,46.67,,,,
05/24/25 10:18:49,47.52,,,,
05/24/25 10:23:49,47.90,,,,
05/24/25 10:28:49,48.60,,,,
05/24/25 10:33:49,49.22,,,,
05/24/25 10:38:49,49.76,,,,
05/24/25 10:43:49,49.22,,,,
05/24/25 10:48:49,48.83,,,,
05/24/25 10:53:49,49.29,,,,
05/24/25 10:58:49,47.90,,,,
05/24/25 11:03:49,47.21,,,,
05/24/25 11:08:49,47.75,,,,
05/24/25 11:13:49,48.60,,,,
05/24/25 11:18:49,49.45,,,,
05/24/25 11:23:49,49.76,,,,
05/24/25 11:28:49,48.44,,,,
05/24/25 11:33:49,47.13,,,,
05/24/25 11:38:49,46.44,,,,
05/24/25 11:43:49,46.44,,,,
05/24/25 11:48:49,46.44,,,,
05/24/25 11:53:49,46.90,,,,
05/24/25 11:58:49,47.36,,,,
05/24/25 12:03:49,48.06,,,,
05/24/25 12:08:49,48.37,,,,
05/24/25 12:13:49,48.44,,,,
05/24/25 12:18:49,48.60,,,,
05/24/25 12:23:49,48.44,,,,
05/24/25 12:28:49,48.44,,,,
05/24/25 12:33:49,48.52,,,,
05/24/25 12:38:49,48.29,,,,
05/24/25 12:43:49,48.98,,,,
05/24/25 12:48:49,49.45,,,,
05/24/25 12:53:49,49.29,,,,
05/24/25 12:58:49,47.98,,,,
05/24/25 13:03:49,48.44,,,,
05/24/25 13:08:49,49.83,,,,
05/24/25 13:13:49,51.15,,,,
05/24/25 13:18:49,51.92,,,,
05/24/25 13:23:49,52.30,,,,
05/24/25 13:28:49,53.39,,,,
05/24/25 13:33:49,52.69,,,,
05/24/25 13:38:49,52.77,,,,
05/24/25 13:43:49,52.46,,,,
05/24/25 13:48:49,51.69,,,,
05/24/25 13:53:49,52.46,,,,
05/24/25 13:58:49,52.92,,,,
05/24/25 14:03:49,51.69,,,,
05/24/25 14:08:49,51.84,,,,
05/24/25 14:13:49,53.31,,,,
05/24/25 14:18:49,53.69,,,,
05/24/25 14:23:49,53.46,,,,
05/24/25 14:28:49,52.15,,,,
05/24/25 14:33:49,52.46,,,,
05/24/25 14:38:49,52.84,,,,
05/24/25 14:43:49,54.16,,,,
05/24/25 14:48:49,55.16,,,,
05/24/25 14:53:49,54.93,,,,
05/24/25 14:58:49,54.23,,,,
05/24/25 15:03:49,54.16,,,,
05/24/25 15:08:49,56.78,,,,
05/24/25 15:13:49,56.86,,,,
05/24/25 15:18:49,56.47,,,,
05/24/25 15:23:49,54.93,,,,
05/24/25 15:28:49,54.78,,,,
05/24/25 15:33:49,52.61,,,,
05/24/25 15:38:49,51.61,,,,
05/24/25 15:43:49,51.07,,,,
05/24/25 15:48:49,50.61,,,,
05/24/25 15:53:49,49.91,,,,
05/24/25 15:58:49,50.30,,,,
05/24/25 16:03:49,51.69,,,,
05/24/25 16:08:49,52.69,,,,
05/24/25 16:13:49,53.15,,,,
05/24/25 16:18:49,54.39,,,,
05/24/25 16:23:49,54.62,,,,
05/24/25 16:28:49,54.31,,,,
05/24/25 16:33:49,53.62,,,,
05/24/25 16:38:49,52.92,,,,
05/24/25 16:43:49,52.69,,,,
05/24/25 16:48:49,53.54,,,,
05/24/25 16:53:49,55.55,,,,
05/24/25 16:58:49,53.77,,,,
05/24/25 17:03:49,52.54,,,,
05/24/25 17:08:49,53.85,,,,
05/24/25 17:13:49,54.31,,,,
05/24/25 17:18:49,52.54,,,,
05/24/25 17:23:49,52.54,,,,
05/24/25 17:28:49,52.46,,,,
05/24/25 17:33:49,52.54,,,,
05/24/25 17:38:49,52.38,,,,
05/24/25 17:43:49,52.84,,,,
05/24/25 17:48:49,53.39,,,,
05/24/25 17:53:49,54.08,,,,
05/24/25 17:58:49,54.78,,,,
05/24/25 18:03:49,54.62,,,,
05/24/25 18:08:49,54.70,,,,
05/24/25 18:13:49,54.70,,,,
05/24/25 18:18:49,54.54,,,,
05/24/25 18:23:49,52.69,,,,
05/24/25 18:28:49,51.30,,,,
05/24/25 18:33:49,51.38,,,,
05/24/25 18:38:49,53.23,,,,
05/24/25 18:43:49,54.31,,,,
05/24/25 18:48:49,54.16,,,,
05/24/25 18:53:49,53.93,,,,
05/24/25 18:58:49,53.69,,,,
05/24/25 19:03:49,52.46,,,,
05/24/25 19:08:49,51.69,,,,
05/24/25 19:13:49,50.84,,,,
05/24/25 19:18:49,49.68,,,,
05/24/25 19:23:49,49.76,,,,
05/24/25 19:28:49,49.60,,,,
05/24/25 19:33:49,48.83,,,,
05/24/25 19:38:49,48.44,,,,
05/24/25 19:43:49,48.75,,,,
05/24/25 19:48:49,49.06,,,,
05/24/25 19:53:49,49.14,,,,
05/24/25 19:58:49,48.75,,,,
05/24/25 20:03:49,48.75,,,,
05/24/25 20:08:49,48.67,,,,
05/24/25 20:13:49,48.44,,,,
05/24/25 20:18:49,48.29,,,,
05/24/25 20:23:49,47.90,,,,
05/24/25 20:28:49,47.75,,,,
05/24/25 20:33:49,47.59,,,,
05/24/25 20:38:49,47.44,,,,
05/24/25 20:43:49,47.52,,,,
05/24/25 20:48:49,47.59,,,,
05/24/25 20:53:49,46.82,,,,
05/24/25 20:58:49,46.59,,,,
05/24/25 21:03:49,46.44,,,,
05/24/25 21:08:49,46.82,,,,
05/24/25 21:13:49,46.98,,,,
05/24/25 21:18:49,46.74,,,,
05/24/25 21:23:49,46.13,,,,
05/24/25 21:28:49,46.05,,,,
05/24/25 21:33:49,46.13,,,,
05/24/25 21:38:49,46.36,,,,
05/24/25 21:43:49,46.82,,,,
05/24/25 21:48:49,46.59,,,,
05/24/25 21:53:49,46.51,,,,
05/24/25 21:58:49,46.36,,,,
05/24/25 22:03:49,46.44,,,,
05/24/25 22:08:49,46.67,,,,
05/24/25 22:13:49,46.67,,,,
05/24/25 22:18:49,46.74,,,,
05/24/25 22:23:49,46.44,,,,
05/24/25 22:28:49,46.59,,,,
05/24/25 22:33:49,46.82,,,,
05/24/25 22:38:49,46.67,,,,
05/24/25 22:43:49,46.20,,,,
05/24/25 22:48:49,45.89,,,,
05/24/25 22:53:49,45.89,,,,
05/24/25 22:58:49,46.44,,,,
05/24/25 23:03:49,46.59,,,,
05/24/25 23:08:49,46.67,,,,
05/24/25 23:13:49,46.44,,,,
05/24/25 23:18:49,46.44,,,,
05/24/25 23:23:49,46.36,,,,
05/24/25 23:28:49,46.13,,,,
05/24/25 23:33:49,45.74,,,,
05/24/25 23:38:49,45.59,,,,
05/24/25 23:43:49,45.43,,,,
05/24/25 23:48:49,45.59,,,,
05/24/25 23:53:49,45.35,,,,
05/24/25 23:58:49,45.35,,,,
05/25/25 00:03:49,45.59,,,,
05/25/25 00:08:49,45.74,,,,
05/25/25 00:13:49,45.66,,,,
05/25/25 00:18:49,45.66,,,,
